value,page,position
18100000,990,976
18100010,717,709
18100020,1514,989
18100030,78,325
18100040,697,461
18100050,1857,309
18100060,911,19
18100070,1323,485
18100080,1473,769
18100090,1477,211
18100100,294,770
18100110,1713,728
18100120,504,886
18100130,1740,401
18100140,641,300
18100150,713,199
18100160,808,988
18100170,850,190
18100180,1321,805
18100190,1298,739
18100200,668,555
18100210,494,40
18100220,1135,562
18100230,1489,294
18100240,962,965
18100250,303,778
18100260,1565,567
18100270,601,212
18100280,549,543
18100290,883,103
18100300,1416,884
18100310,987,107
18100320,1187,89
18100330,207,531
18100340,1043,475
18100350,69,959
18100360,1787,800
18100370,1335,450
18100380,1994,987
18100390,1989,98
18100400,742,413
18100410,1952,513
18100420,1839,205
18100430,173,814
18100440,1352,49
18100450,288,994
18100460,424,680
18100470,945,149
18100480,1631,764
18100490,1400,551
18100500,1385,742
18100510,710,132
18100520,103,656
18100530,180,975
18100540,1509,472
18100550,1901,854
18100560,771,788
18100570,522,689
18100580,1557,338
18100590,248,598
18100600,1618,13
18100610,924,945
18100620,1760,287
18100630,1043,462
18100640,797,94
18100650,1833,547
18100660,5,532
18100670,855,888
18100680,1956,721
18100690,1116,47
18100700,762,522
18100710,1134,623
18100720,74,96
18100730,1891,121
18100740,1402,512
18100750,1113,122
18100760,711,973
18100770,715,517
18100780,1537,462
18100790,1220,32
18100800,1493,912
18100810,899,311
18100820,203,935
18100830,1530,878
18100840,1948,190
18100850,1780,826
18100860,530,244
18100870,1252,972
18100880,562,696
18100890,1084,329
18100900,728,798
18100910,1274,398
18100920,1009,269
18100930,1018,117
18100940,721,758
18100950,1929,344
18100960,1688,128
18100970,1311,585
18100980,58,589
18100990,1530,94
18101000,1356,256
18101010,794,87
18101020,1768,329
18101030,299,60
18101040,1692,995
18101050,1920,335
18101060,1781,376
18101070,800,663
18101080,347,830
18101090,914,732
18101100,1218,323
18101110,1352,397
18101120,344,959
18101130,1718,835
18101140,1127,45
18101150,1432,639
18101160,885,870
18101170,1243,447
18101180,1965,797
18101190,970,587
18101200,1847,716
18101210,1021,138
18101220,1400,887
