value,page,position
11600000,1370,408
11600010,1002,399
11600020,1027,518
11600030,1021,73
11600040,1260,10
11600050,50,235
11600060,752,389
11600070,1187,98
11600080,1801,433
11600090,66,797
11600100,1988,762
11600110,1040,56
11600120,148,124
11600130,1361,213
11600140,1049,258
11600150,1881,943
11600160,1021,74
11600170,1880,380
11600180,960,266
11600190,788,835
11600200,886,843
11600210,1950,196
11600220,1588,427
11600230,951,141
11600240,166,597
11600250,1242,695
11600260,580,670
11600270,1051,257
11600280,386,248
11600290,223,204
11600300,1433,601
11600310,259,36
11600320,1621,274
11600330,1292,541
11600340,1117,401
11600350,773,327
11600360,1675,321
11600370,21,369
11600380,779,481
11600390,1004,342
11600400,385,46
11600410,1968,67
11600420,1221,557
11600430,203,976
11600440,1933,18
11600450,1346,288
11600460,985,798
11600470,1647,557
11600480,1539,828
11600490,856,543
11600500,101,201
11600510,1798,572
11600520,1204,546
11600530,1787,710
11600540,1016,149
11600550,498,677
11600560,559,422
11600570,198,765
11600580,1228,826
11600590,992,718
11600600,677,207
11600610,1691,722
11600620,1121,76
11600630,1047,293
11600640,958,728
11600650,143,572
11600660,1133,536
11600670,1682,683
11600680,211,912
11600690,1127,159
11600700,1757,456
11600710,678,845
11600720,986,637
11600730,1053,769
11600740,542,931
11600750,1817,763
11600760,1309,631
11600770,1879,105
11600780,1200,598
11600790,1503,579
11600800,1530,456
11600810,859,724
11600820,1582,597
11600830,1346,615
11600840,402,207
11600850,221,469
11600860,1219,161
11600870,1855,375
11600880,323,604
11600890,1897,963
11600900,288,131
11600910,166,75
11600920,492,760
11600930,623,900
11600940,158,629
11600950,240,575
11600960,350,536
11600970,1195,494
11600980,259,357
11600990,1333,11
11601000,1928,390
11601010,1574,606
11601020,1680,895
11601030,1797,276
11601040,1104,507
11601050,1499,800
11601060,839,922
11601070,402,142
11601080,1038,981
11601090,1394,683
11601100,1929,408
11601110,1462,780
11601120,1044,336
11601130,1693,501
11601140,473,926
11601150,1810,740
11601160,1912,980
11601170,1423,751
11601180,1860,243
11601190,624,704
11601200,704,835
11601210,218,66
11601220,1661,209
11601230,623,771
11601240,442,736
11601250,1490,555
11601260,939,560
11601270,60,991
11601280,1519,65
11601290,1597,529
11601300,1937,144
11601310,1707,160
11601320,477,472
11601330,118,594
11601340,1908,370
11601350,560,564
11601360,953,295
11601370,495,803
11601380,1627,203
11601390,1373,355
11601400,350,184
11601410,582,86
11601420,799,245
11601430,1631,824
11601440,1389,544
11601450,100,961
11601460,996,827
11601470,1111,406
11601480,98,723
11601490,268,724
11601500,1375,575
11601510,1230,401
11601520,190,907
11601530,480,447
11601540,527,339
11601550,1390,714
11601560,146,280
11601570,1579,91
11601580,308,901
11601590,202,291
11601600,13,263
11601610,969,276
11601620,731,222
11601630,1119,738
11601640,1861,44
11601650,1117,359
11601660,460,56
