value,page,position
2900000,88,848
2900010,290,843
2900020,905,65
2900030,1521,902
2900040,597,926
2900050,1796,318
2900060,1309,794
2900070,1782,103
2900080,1883,671
2900090,1086,662
2900100,418,39
2900110,551,624
2900120,1550,704
2900130,76,58
2900140,1356,23
2900150,1386,80
2900160,1085,23
2900170,483,257
2900180,178,813
2900190,744,216
2900200,370,729
2900210,1677,283
2900220,376,886
2900230,1074,461
2900240,781,54
2900250,1738,756
2900260,1266,17
2900270,1649,875
2900280,472,737
2900290,1723,256
2900300,964,908
2900310,1836,309
2900320,1742,283
2900330,1616,920
2900340,945,51
2900350,1617,126
2900360,1241,998
2900370,88,486
2900380,6,959
2900390,1256,286
2900400,1414,902
2900410,761,24
2900420,1491,547
2900430,1308,596
2900440,840,771
2900450,727,577
2900460,1693,663
2900470,1718,449
2900480,387,310
2900490,1868,997
2900500,943,474
2900510,582,203
2900520,1247,62
2900530,1077,224
2900540,1544,366
2900550,1794,81
2900560,906,77
2900570,990,488
2900580,1970,530
2900590,254,190
2900600,730,49
2900610,1460,292
2900620,1479,513
2900630,355,903
2900640,1786,422
2900650,623,37
2900660,700,49
2900670,475,168
2900680,1204,757
2900690,81,687
2900700,1784,399
2900710,749,577
2900720,1392,353
2900730,1025,630
2900740,922,368
2900750,1629,611
2900760,1242,21
2900770,1903,114
2900780,1283,623
2900790,1090,631
2900800,1567,802
2900810,1396,950
2900820,611,823
2900830,242,625
2900840,168,60
2900850,1765,33
2900860,390,111
2900870,370,612
2900880,512,720
2900890,420,732
2900900,1617,188
2900910,21,430
2900920,1608,850
2900930,1750,601
2900940,1839,112
2900950,1045,290
2900960,1135,276
2900970,410,813
2900980,1729,292
2900990,353,336
2901000,282,581
2901010,831,965
2901020,1982,177
2901030,1051,724
2901040,699,100
2901050,156,433
2901060,889,948
2901070,1839,595
2901080,719,268
2901090,1707,170
2901100,232,751
2901110,228,501
2901120,1596,253
2901130,985,903
2901140,1115,514
2901150,1278,207
2901160,573,880
2901170,1450,845
2901180,206,55
2901190,1115,701
2901200,112,799
2901210,285,90
2901220,1324,186
2901230,1916,102
2901240,1346,278
2901250,1998,320
2901260,1358,234
2901270,923,477
2901280,307,671
2901290,1368,564
2901300,278,497
2901310,169,549
2901320,1033,787
2901330,1637,635
2901340,1302,270
2901350,1674,505
2901360,76,748
2901370,747,453
2901380,1774,710
2901390,29,55
2901400,580,385
2901410,1508,739
2901420,1696,924
2901430,250,831
2901440,1946,312
2901450,1219,57
2901460,268,842
2901470,1005,768
2901480,1885,131
2901490,1659,561
2901500,1100,363
2901510,1199,745
2901520,379,898
2901530,33,26
2901540,87,897
2901550,1424,208
2901560,1840,902
2901570,1761,468
2901580,96,632
2901590,1185,586
2901600,448,493
2901610,313,861
2901620,653,905
2901630,1895,883
2901640,499,94
2901650,83,481
2901660,1699,472
2901670,863,786
2901680,337,711
2901690,579,479
2901700,12,446
2901710,1481,639
2901720,412,657
2901730,136,481
2901740,1434,855
2901750,436,504
2901760,111,634
2901770,95,685
2901780,1110,232
2901790,1763,315
2901800,1084,961
2901810,1186,290
2901820,1451,229
2901830,1686,268
2901840,641,672
2901850,553,32
2901860,1784,252
2901870,1185,298
2901880,903,788
2901890,1832,994
2901900,1598,520
2901910,1026,983
2901920,1368,13
2901930,198,396
2901940,1167,435
2901950,35,97
2901960,1497,848
2901970,747,710
2901980,1670,736
2901990,1773,739
2902000,142,981
2902010,350,848
2902020,1241,23
2902030,1924,499
2902040,223,60
2902050,1666,671
2902060,1913,19
2902070,1516,929
2902080,1441,269
2902090,1986,755
2902100,1107,814
2902110,1223,710
2902120,1947,491
2902130,965,275
2902140,1145,395
2902150,1141,255
2902160,1401,95
2902170,1790,765
2902180,1782,865
2902190,43,787
2902200,487,766
2902210,964,829
2902220,784,960
2902230,1727,667
2902240,1431,162
2902250,221,467
2902260,1341,366
2902270,907,905
2902280,1939,614
2902290,1954,171
2902300,1885,825
2902310,1092,989
2902320,491,756
2902330,756,852
2902340,677,786
2902350,1531,904
2902360,342,761
2902370,264,438
2902380,1385,210
2902390,242,771
2902400,598,338
2902410,1216,139
2902420,1569,261
2902430,1472,656
2902440,1747,382
2902450,1322,95
2902460,1530,216
2902470,308,474
2902480,1316,27
2902490,1926,75
2902500,675,671
2902510,1873,743
2902520,953,627
2902530,29,938
2902540,1954,442
2902550,1316,322
2902560,461,904
2902570,1137,306
2902580,1590,979
2902590,1707,853
2902600,760,469
2902610,1024,487
2902620,1470,186
2902630,554,93
2902640,181,973
2902650,1496,412
2902660,534,91
2902670,368,966
2902680,1114,544
2902690,1345,894
2902700,1615,664
2902710,2,942
2902720,1504,903
2902730,705,922
2902740,497,976
2902750,1101,170
2902760,593,233
2902770,437,753
2902780,701,156
2902790,395,706
2902800,802,394
2902810,1825,881
2902820,1643,861
2902830,1678,905
2902840,1443,710
2902850,776,200
2902860,11,240
2902870,1824,72
2902880,932,338
2902890,544,413
2902900,254,470
2902910,1597,878
2902920,1448,975
2902930,356,160
2902940,408,259
2902950,1192,209
2902960,137,268
2902970,1492,100
2902980,1789,325
2902990,116,828
2903000,1675,481
2903010,1038,36
2903020,1008,922
2903030,1258,409
2903040,829,40
2903050,1414,20
2903060,552,445
2903070,1039,160
2903080,363,83
2903090,1426,276
2903100,572,640
2903110,1884,246
2903120,236,624
2903130,1677,400
2903140,767,391
2903150,1436,492
2903160,290,828
2903170,1733,162
2903180,1475,531
2903190,948,751
2903200,894,119
2903210,162,562
2903220,393,152
2903230,1759,189
2903240,776,421
2903250,577,157
2903260,416,363
2903270,497,301
2903280,1816,458
2903290,138,260
2903300,654,940
2903310,913,809
2903320,1233,20
2903330,1404,860
2903340,1417,330
2903350,401,914
2903360,999,881
2903370,262,669
2903380,96,110
2903390,642,559
2903400,1408,608
2903410,854,468
2903420,1383,454
2903430,477,398
2903440,534,809
2903450,1389,812
2903460,1930,438
2903470,1342,513
2903480,253,415
2903490,402,510
2903500,947,236
2903510,689,785
2903520,204,453
2903530,495,151
2903540,735,498
2903550,1184,127
2903560,978,280
2903570,533,928
2903580,1910,563
2903590,1085,428
2903600,111,366
2903610,1282,40
2903620,1500,599
2903630,123,733
2903640,1392,630
2903650,1243,237
