value,page,position
8600000,1593,108
8600010,1584,755
8600020,1658,8
8600030,1155,34
8600040,1068,728
8600050,1353,534
8600060,1914,725
8600070,232,88
8600080,60,829
8600090,663,841
8600100,1502,391
8600110,1054,711
8600120,1183,344
8600130,1977,608
8600140,973,293
8600150,365,894
8600160,812,751
8600170,103,332
8600180,1233,398
8600190,408,895
8600200,20,867
8600210,1613,872
8600220,1398,282
8600230,239,655
8600240,11,382
8600250,905,446
8600260,1440,811
8600270,984,926
8600280,1947,927
8600290,902,500
8600300,357,125
8600310,847,2
8600320,1488,155
8600330,917,387
8600340,353,508
8600350,989,998
8600360,1138,343
8600370,792,841
8600380,251,414
8600390,94,153
8600400,1166,236
8600410,732,636
8600420,786,424
8600430,363,566
8600440,827,301
8600450,133,6
8600460,337,24
8600470,140,910
8600480,10,415
8600490,1392,272
8600500,652,11
8600510,658,373
8600520,1355,747
8600530,1229,967
8600540,1746,80
8600550,327,10
8600560,158,946
8600570,62,163
8600580,848,244
8600590,1205,723
8600600,1643,210
8600610,497,843
8600620,489,511
8600630,724,525
8600640,689,833
8600650,1730,819
8600660,181,260
8600670,138,129
8600680,98,516
8600690,977,441
8600700,1335,233
8600710,1792,835
8600720,934,91
8600730,491,531
8600740,1543,425
8600750,927,654
8600760,26,38
8600770,184,272
8600780,742,764
8600790,1079,200
8600800,909,274
8600810,1795,305
8600820,1218,399
8600830,1676,449
8600840,1486,132
8600850,1996,715
8600860,1570,571
8600870,1139,872
8600880,654,829
8600890,336,163
8600900,589,667
8600910,1538,956
8600920,471,524
8600930,1890,581
8600940,1346,680
8600950,1138,245
8600960,1812,772
8600970,1922,234
8600980,1171,292
8600990,717,182
8601000,376,551
8601010,962,665
8601020,539,588
8601030,1106,372
8601040,630,999
8601050,1828,152
8601060,195,75
8601070,1644,970
8601080,1677,338
8601090,283,77
8601100,679,280
8601110,1384,666
8601120,1436,552
8601130,427,406
8601140,413,94
8601150,1148,584
8601160,1780,753
8601170,1396,182
8601180,1990,504
8601190,1407,316
8601200,814,519
8601210,28,432
8601220,830,310
8601230,1104,84
8601240,1335,700
8601250,87,387
