value,page,position
11200000,678,403
11200010,1244,827
11200020,1138,494
11200030,1796,35
11200040,53,752
11200050,1544,481
11200060,1580,681
11200070,1984,563
11200080,591,24
11200090,305,449
11200100,237,376
11200110,794,22
11200120,1475,484
11200130,1463,885
11200140,1756,942
11200150,371,629
11200160,331,950
11200170,1980,969
11200180,1046,873
11200190,580,989
11200200,1949,788
11200210,1637,729
11200220,831,589
11200230,665,569
11200240,1057,415
11200250,1765,880
11200260,1351,656
11200270,265,322
11200280,594,936
11200290,1689,752
11200300,999,980
11200310,1996,615
11200320,1330,328
11200330,270,773
11200340,44,430
11200350,1624,738
11200360,390,523
11200370,421,514
11200380,1971,379
11200390,882,187
11200400,1851,31
11200410,403,380
11200420,77,273
11200430,274,796
11200440,563,750
11200450,1864,533
11200460,1914,920
11200470,1584,395
11200480,1745,121
11200490,1018,102
11200500,829,367
11200510,1339,944
11200520,553,869
11200530,122,881
11200540,603,553
11200550,830,811
11200560,1574,498
11200570,1765,759
11200580,1374,616
11200590,371,787
11200600,1263,282
11200610,582,572
11200620,230,31
11200630,781,162
11200640,1325,670
11200650,350,452
11200660,816,960
11200670,281,539
11200680,865,729
11200690,663,660
11200700,139,677
11200710,730,481
11200720,1223,262
11200730,530,730
11200740,843,550
11200750,225,822
11200760,101,38
11200770,1740,962
11200780,894,653
11200790,1297,935
11200800,1030,569
11200810,487,232
11200820,125,845
11200830,1302,992
11200840,117,697
11200850,375,230
11200860,604,910
11200870,1883,963
11200880,567,747
11200890,412,827
11200900,739,257
11200910,1823,259
11200920,1645,859
11200930,1970,885
11200940,1403,552
11200950,1283,878
11200960,254,270
11200970,310,651
11200980,1712,714
11200990,638,280
11201000,123,93
11201010,65,983
11201020,171,192
11201030,896,581
11201040,622,957
11201050,847,505
11201060,786,131
11201070,1546,37
11201080,861,873
11201090,390,6
11201100,144,652
11201110,101,171
11201120,210,745
11201130,672,530
11201140,767,361
11201150,600,268
11201160,1504,522
11201170,830,956
11201180,1739,161
11201190,1385,354
11201200,341,19
11201210,720,611
11201220,177,882
11201230,681,58
11201240,1452,552
11201250,538,157
11201260,799,862
11201270,1992,507
11201280,1524,638
11201290,1159,962
11201300,568,576
11201310,1963,636
11201320,1045,865
11201330,1395,253
11201340,1540,705
11201350,755,893
11201360,491,846
11201370,1295,673
11201380,799,324
11201390,411,35
11201400,1979,747
11201410,429,945
11201420,58,698
11201430,1905,711
11201440,1794,954
11201450,152,404
11201460,1960,945
11201470,706,956
11201480,1627,554
11201490,524,610
11201500,1055,560
11201510,362,710
11201520,57,786
11201530,361,356
11201540,1468,889
11201550,527,391
11201560,1606,741
11201570,27,22
11201580,859,851
11201590,200,710
11201600,945,333
11201610,251,764
11201620,884,177
11201630,334,612
11201640,903,690
11201650,944,62
11201660,206,437
11201670,467,334
11201680,357,640
11201690,1731,360
11201700,1684,623
11201710,990,782
11201720,1412,391
11201730,528,476
11201740,453,528
11201750,1887,625
11201760,1141,3
11201770,217,421
11201780,135,659
11201790,688,417
11201800,1918,651
11201810,1614,364
11201820,1284,53
11201830,1930,573
11201840,160,34
11201850,1434,739
11201860,233,491
11201870,1507,166
11201880,1905,550
11201890,1978,840
11201900,1217,191
11201910,428,105
11201920,1072,315
11201930,1649,446
11201940,1567,265
11201950,564,362
11201960,534,215
11201970,510,467
11201980,106,971
11201990,382,317
11202000,419,31
11202010,965,907
11202020,1160,853
11202030,1819,856
11202040,541,256
11202050,1588,643
11202060,488,252
11202070,1599,830
11202080,1569,530
11202090,542,993
11202100,950,426
11202110,774,539
11202120,980,736
11202130,347,486
11202140,229,280
11202150,258,301
11202160,495,984
11202170,1068,20
11202180,979,843
11202190,538,573
11202200,1995,238
11202210,1273,753
11202220,1978,240
11202230,477,810
11202240,480,797
11202250,1891,600
11202260,939,297
11202270,1465,28
11202280,1780,424
11202290,1500,252
11202300,421,729
11202310,988,496
11202320,1714,800
11202330,85,10
11202340,762,998
11202350,1855,303
11202360,86,99
11202370,1349,359
11202380,828,746
11202390,183,661
11202400,556,739
11202410,1126,886
11202420,324,15
11202430,654,143
11202440,1829,80
11202450,1532,491
11202460,1617,547
11202470,1708,303
11202480,1745,939
11202490,1835,731
11202500,1737,826
11202510,1049,377
11202520,1849,224
11202530,19,121
11202540,1697,258
11202550,241,423
11202560,377,895
11202570,1332,995
11202580,923,765
11202590,1816,469
11202600,1329,260
11202610,1476,409
11202620,1973,148
11202630,243,412
11202640,1593,703
11202650,1211,211
11202660,1362,540
11202670,1016,417
11202680,1070,543
11202690,898,791
11202700,516,368
11202710,1845,664
11202720,1862,600
11202730,1293,192
11202740,876,631
11202750,891,299
11202760,1959,22
11202770,773,53
11202780,477,937
11202790,1261,753
11202800,562,627
11202810,1258,80
11202820,428,910
11202830,819,394
11202840,1359,444
11202850,33,824
11202860,270,141
11202870,270,119
11202880,16,148
11202890,1329,340
11202900,999,894
11202910,157,41
