value,page,position
13300000,1309,816
13300010,470,712
13300020,1444,88
13300030,970,643
13300040,1475,341
13300050,1731,430
13300060,70,36
13300070,61,370
13300080,1666,595
13300090,810,646
13300100,1358,967
13300110,550,456
13300120,1297,543
13300130,1285,858
13300140,600,465
13300150,1509,568
13300160,913,134
13300170,1308,408
13300180,1503,648
13300190,498,130
13300200,319,483
13300210,872,54
13300220,1075,399
13300230,30,701
13300240,991,511
13300250,649,661
13300260,294,998
13300270,825,64
13300280,364,526
13300290,1606,497
13300300,893,619
13300310,1569,134
13300320,1949,125
13300330,1023,547
13300340,1277,808
13300350,180,990
13300360,800,649
13300370,245,717
13300380,1335,882
13300390,1953,437
13300400,12,805
13300410,1093,827
13300420,265,736
13300430,102,501
13300440,1795,201
13300450,1184,99
13300460,602,781
13300470,180,222
13300480,403,284
13300490,446,915
13300500,395,568
13300510,1218,601
13300520,1119,331
13300530,1590,214
13300540,1240,858
13300550,69,216
13300560,1587,78
13300570,1789,896
13300580,785,546
13300590,210,860
13300600,1305,459
13300610,507,548
13300620,1212,507
13300630,812,536
13300640,153,392
13300650,211,483
13300660,281,785
13300670,1283,871
13300680,244,122
13300690,382,550
13300700,668,371
13300710,1998,494
13300720,1523,45
13300730,1506,528
13300740,1524,887
13300750,667,793
13300760,525,380
13300770,1522,695
13300780,61,425
13300790,1980,139
13300800,1639,433
13300810,1885,108
13300820,37,120
13300830,1501,212
13300840,151,847
13300850,1726,806
13300860,343,110
13300870,1766,231
13300880,82,462
13300890,271,558
13300900,1954,43
13300910,380,538
13300920,1948,487
13300930,1328,420
13300940,1409,917
13300950,963,879
13300960,1145,575
13300970,730,733
13300980,347,825
13300990,519,482
13301000,1366,755
13301010,1229,491
13301020,1235,297
13301030,1938,315
13301040,782,840
13301050,1646,508
13301060,173,953
13301070,686,63
13301080,460,786
13301090,1062,322
13301100,723,237
13301110,1758,932
13301120,1254,677
13301130,257,690
13301140,997,440
13301150,1219,53
13301160,223,918
13301170,316,426
13301180,1764,746
13301190,275,434
13301200,1307,814
13301210,115,754
13301220,1650,655
13301230,435,747
13301240,1147,69
13301250,237,700
13301260,886,279
13301270,777,769
13301280,456,137
13301290,299,182
13301300,98,527
13301310,183,709
13301320,564,729
13301330,1391,547
13301340,1152,244
13301350,439,631
13301360,1311,160
13301370,1154,974
