value,page,position
11800000,1579,319
11800010,932,789
11800020,1947,610
11800030,1724,406
11800040,1811,4
11800050,796,326
11800060,1071,295
11800070,1507,894
11800080,1677,615
11800090,1186,607
11800100,1003,318
11800110,122,13
11800120,1097,137
11800130,1156,189
11800140,1429,593
11800150,159,27
11800160,1710,395
11800170,598,273
11800180,1990,311
11800190,980,92
11800200,373,433
11800210,580,831
11800220,1518,346
11800230,431,889
11800240,671,837
11800250,788,917
11800260,378,496
11800270,1328,349
11800280,1674,711
11800290,1791,399
11800300,1114,529
11800310,886,818
11800320,942,891
11800330,517,99
11800340,1711,682
11800350,390,80
11800360,1814,734
11800370,278,313
11800380,1103,234
11800390,1362,662
11800400,1537,255
11800410,850,168
11800420,1035,664
11800430,812,878
11800440,1048,352
11800450,948,30
11800460,1980,286
11800470,1959,667
11800480,1138,938
11800490,1216,70
11800500,991,668
11800510,755,93
11800520,64,635
11800530,261,63
11800540,1685,492
11800550,178,356
11800560,25,473
11800570,1262,835
11800580,1694,465
11800590,1470,969
11800600,1133,882
11800610,1959,765
11800620,1448,512
11800630,479,290
11800640,530,683
11800650,757,938
11800660,1536,474
11800670,52,420
11800680,564,797
11800690,1214,895
11800700,1511,240
11800710,1911,980
11800720,261,102
11800730,383,618
11800740,165,180
11800750,1743,337
11800760,910,955
11800770,1969,739
11800780,604,778
11800790,441,336
11800800,1569,345
11800810,468,873
11800820,1128,269
11800830,849,555
11800840,646,671
11800850,398,150
11800860,26,883
11800870,1848,882
11800880,1295,60
11800890,1067,742
11800900,201,461
11800910,1783,305
11800920,763,120
11800930,1288,715
11800940,364,147
11800950,1962,602
11800960,1479,139
11800970,668,889
11800980,857,804
11800990,1105,113
11801000,1960,582
11801010,453,93
11801020,979,412
11801030,9,423
11801040,677,274
11801050,1282,415
11801060,417,347
11801070,1016,223
11801080,1108,743
11801090,1116,446
11801100,640,622
11801110,1166,458
11801120,343,465
11801130,1024,266
11801140,68,684
11801150,28,338
11801160,1868,97
11801170,1385,860
11801180,992,760
11801190,1743,98
11801200,639,693
11801210,1944,871
11801220,952,582
11801230,681,690
11801240,1159,799
11801250,48,875
11801260,1700,986
11801270,1918,420
11801280,1033,39
11801290,459,481
11801300,857,81
11801310,368,558
11801320,929,8
11801330,1088,944
11801340,1433,904
11801350,852,314
11801360,562,744
11801370,1309,364
11801380,970,82
11801390,635,575
11801400,491,378
11801410,697,40
11801420,246,908
11801430,1907,364
11801440,269,358
11801450,1552,200
11801460,1966,318
11801470,18,647
11801480,1735,143
11801490,49,394
11801500,1862,277
11801510,1826,529
11801520,605,730
11801530,100,421
11801540,1225,871
11801550,1773,677
11801560,367,484
11801570,542,35
11801580,1648,613
11801590,1857,953
11801600,1377,579
11801610,339,497
11801620,1818,632
11801630,1144,233
11801640,519,552
11801650,161,829
11801660,64,396
11801670,514,707
11801680,1362,870
11801690,832,89
11801700,197,68
11801710,1986,402
11801720,953,748
11801730,1217,537
11801740,823,115
11801750,881,204
11801760,1280,137
11801770,776,804
11801780,722,524
11801790,1051,734
11801800,866,985
11801810,783,749
11801820,1704,186
11801830,1729,576
11801840,136,87
11801850,235,624
11801860,743,377
11801870,1022,164
11801880,1167,101
11801890,1695,413
11801900,1186,778
11801910,1777,851
11801920,888,83
11801930,1848,545
11801940,601,355
11801950,218,491
11801960,912,562
11801970,1184,81
11801980,1030,641
11801990,110,873
11802000,64,261
11802010,1009,141
11802020,902,189
11802030,1873,186
11802040,1488,794
11802050,1785,868
11802060,581,794
11802070,46,17
11802080,855,827
11802090,1516,603
11802100,442,489
11802110,1801,760
11802120,1309,752
11802130,1441,582
11802140,1883,898
11802150,1772,48
11802160,1747,110
11802170,1265,439
11802180,307,987
11802190,987,59
11802200,1681,462
11802210,1678,826
11802220,1284,255
11802230,1540,527
11802240,1454,52
11802250,1680,900
11802260,591,656
11802270,1100,943
11802280,1218,449
11802290,1829,660
11802300,281,905
11802310,1036,306
11802320,1794,412
11802330,69,317
11802340,1594,916
11802350,8,716
11802360,313,782
11802370,790,217
11802380,1048,468
11802390,356,291
11802400,569,502
11802410,170,519
11802420,1747,846
11802430,1719,610
11802440,1983,296
11802450,1973,165
11802460,1136,822
11802470,563,448
11802480,304,71
11802490,557,35
11802500,1226,4
11802510,1841,870
11802520,1960,410
11802530,416,246
11802540,686,971
11802550,847,592
11802560,857,683
11802570,491,215
11802580,325,120
11802590,940,938
11802600,606,420
11802610,709,845
11802620,510,389
11802630,1201,323
11802640,705,11
11802650,941,204
11802660,752,686
11802670,1482,857
11802680,1608,570
11802690,1548,807
11802700,1671,482
11802710,356,853
11802720,1288,52
11802730,373,472
11802740,1471,497
11802750,32,735
11802760,1555,318
11802770,1691,515
11802780,1805,699
11802790,923,998
11802800,1011,364
11802810,1638,706
11802820,40,579
11802830,541,238
11802840,1177,871
11802850,501,381
11802860,540,874
11802870,636,157
11802880,341,958
11802890,533,762
11802900,1736,27
11802910,1047,229
11802920,1390,623
11802930,1747,170
11802940,1313,239
11802950,447,209
11802960,1317,200
11802970,1363,911
11802980,574,817
11802990,1803,136
11803000,1829,346
11803010,1486,123
11803020,6,690
11803030,703,841
11803040,1276,284
11803050,932,688
11803060,1787,711
11803070,652,655
11803080,1722,273
11803090,773,920
11803100,1605,494
11803110,1057,492
11803120,474,467
11803130,75,626
11803140,416,709
11803150,1934,614
11803160,737,760
11803170,481,496
11803180,1805,900
11803190,1097,699
11803200,1094,601
11803210,398,966
11803220,1533,797
11803230,53,644
11803240,729,610
11803250,1605,741
11803260,1824,698
11803270,636,117
11803280,913,155
11803290,1805,313
11803300,877,549
11803310,948,91
11803320,186,536
11803330,1125,498
11803340,523,275
11803350,297,32
11803360,1625,323
11803370,33,131
11803380,344,175
11803390,564,146
11803400,1524,83
11803410,1717,909
11803420,1229,897
11803430,913,119
11803440,626,551
11803450,1722,751
11803460,519,71
11803470,327,751
11803480,952,670
11803490,982,814
11803500,1065,262
11803510,88,983
11803520,1260,242
11803530,1625,772
11803540,989,381
11803550,490,62
11803560,512,714
11803570,1818,317
11803580,1728,788
11803590,1818,839
11803600,1645,599
11803610,288,218
11803620,329,657
11803630,732,0
11803640,1315,451
11803650,1616,412
11803660,128,927
11803670,1703,420
11803680,71,222
11803690,1650,333
11803700,980,651
11803710,802,813
11803720,279,129
11803730,859,431
11803740,269,63
11803750,1184,244
11803760,1733,369
11803770,386,951
11803780,847,62
11803790,546,954
11803800,1091,596
11803810,1546,32
11803820,1325,873
11803830,413,84
11803840,204,589
11803850,1545,254
11803860,1703,507
11803870,1739,441
11803880,1918,660
11803890,336,863
11803900,571,706
11803910,1266,414
11803920,1095,320
11803930,639,750
11803940,1538,526
11803950,1545,782
11803960,693,171
11803970,667,837
11803980,1162,317
11803990,493,588
11804000,1968,749
11804010,1170,930
11804020,1007,79
11804030,626,780
11804040,1668,707
11804050,215,971
11804060,1453,77
11804070,1427,443
11804080,1898,927
11804090,1528,239
11804100,330,205
11804110,989,558
11804120,1463,110
11804130,1438,953
11804140,1715,538
11804150,145,290
11804160,1203,201
11804170,1723,140
11804180,1639,130
11804190,1329,569
11804200,1024,313
11804210,1631,141
11804220,569,472
11804230,1019,692
11804240,1726,938
11804250,872,887
11804260,713,11
11804270,1934,874
11804280,1253,719
11804290,689,18
11804300,833,512
11804310,932,797
11804320,1953,447
11804330,1819,305
11804340,1622,974
11804350,1115,388
11804360,1992,343
11804370,769,955
11804380,620,810
11804390,824,782
11804400,476,584
11804410,1958,804
11804420,1432,139
11804430,1084,808
11804440,1541,956
11804450,9,988
11804460,993,102
11804470,1954,549
11804480,213,810
11804490,331,935
11804500,958,362
11804510,1417,829
11804520,447,986
11804530,654,378
11804540,253,562
11804550,1509,7
11804560,809,678
11804570,953,767
11804580,810,746
11804590,1852,49
11804600,675,708
11804610,1499,587
11804620,394,912
11804630,68,827
11804640,835,421
11804650,1851,827
11804660,1615,374
11804670,1123,773
11804680,251,506
11804690,1729,234
11804700,1987,953
11804710,582,168
11804720,656,915
11804730,383,813
11804740,1688,315
11804750,1922,431
11804760,1813,81
11804770,1627,614
11804780,483,898
11804790,778,408
11804800,1814,282
11804810,345,268
11804820,783,154
11804830,1601,451
11804840,1485,317
11804850,1396,318
11804860,1930,815
11804870,1177,952
11804880,722,206
11804890,1404,490
11804900,1180,880
11804910,378,590
11804920,221,199
11804930,1376,888
11804940,1996,587
11804950,805,671
11804960,548,378
11804970,1560,501
11804980,339,577
11804990,809,26
11805000,1026,779
11805010,669,67
11805020,1844,382
11805030,1326,191
11805040,1740,348
11805050,1212,753
11805060,718,376
11805070,1882,899
11805080,409,915
11805090,625,384
11805100,929,426
11805110,913,6
11805120,370,358
11805130,1933,702
11805140,331,212
11805150,1915,979
11805160,823,117
11805170,68,480
11805180,74,210
11805190,510,793
11805200,1579,815
11805210,1211,689
11805220,1171,433
11805230,1064,917
11805240,611,662
11805250,1309,731
11805260,1946,253
11805270,386,188
