value,page,position
1800000,167,898
1800010,83,527
1800020,1889,160
1800030,974,514
1800040,1964,580
1800050,862,521
1800060,1418,532
1800070,1326,456
1800080,1670,489
1800090,811,373
1800100,1775,3
1800110,365,69
1800120,58,695
1800130,928,937
1800140,653,657
1800150,931,787
1800160,1437,646
1800170,116,699
1800180,736,253
1800190,498,471
1800200,795,774
1800210,619,741
1800220,554,482
1800230,317,99
1800240,833,451
1800250,983,567
1800260,1036,102
1800270,224,191
1800280,923,912
1800290,109,157
1800300,1254,475
1800310,905,963
1800320,1748,113
1800330,541,695
1800340,68,921
1800350,1711,686
1800360,218,162
1800370,1421,834
1800380,830,555
1800390,859,542
1800400,1470,594
1800410,478,882
1800420,1982,144
1800430,46,38
1800440,1788,209
1800450,484,290
1800460,657,712
1800470,1187,387
1800480,1847,92
1800490,273,927
1800500,1262,380
1800510,592,643
1800520,319,564
1800530,1012,732
1800540,1837,71
1800550,376,112
1800560,1742,314
1800570,111,759
1800580,303,367
1800590,1229,460
1800600,36,778
1800610,1444,356
1800620,724,329
1800630,1641,447
1800640,512,680
1800650,1927,760
1800660,1795,27
1800670,1500,333
1800680,14,760
1800690,1586,429
1800700,1162,272
1800710,1962,507
1800720,318,586
1800730,824,748
1800740,973,612
1800750,1707,157
1800760,1841,199
1800770,988,472
1800780,232,878
1800790,1148,548
1800800,610,15
1800810,741,702
1800820,260,283
1800830,1111,21
1800840,1597,971
1800850,253,13
1800860,830,573
1800870,892,984
1800880,1039,429
1800890,17,330
1800900,1972,384
1800910,770,342
1800920,529,28
1800930,1723,107
1800940,471,466
1800950,1497,88
1800960,258,71
1800970,934,496
1800980,555,334
1800990,1881,399
1801000,1635,952
1801010,1320,790
1801020,1132,514
1801030,710,29
1801040,461,992
1801050,1216,796
1801060,890,898
1801070,1408,612
1801080,695,110
1801090,1903,175
1801100,507,935
1801110,1486,941
1801120,661,283
1801130,933,341
1801140,68,965
1801150,709,120
1801160,1339,93
1801170,1340,9
1801180,904,266
1801190,293,938
1801200,566,184
1801210,96,516
1801220,1262,412
1801230,481,756
1801240,1268,137
1801250,1004,450
1801260,1580,464
1801270,1057,229
1801280,79,576
1801290,1021,753
1801300,1837,553
1801310,1220,927
1801320,721,889
1801330,1675,866
1801340,720,397
1801350,1165,642
1801360,606,282
1801370,128,710
1801380,1593,514
1801390,535,230
1801400,162,219
1801410,1694,125
1801420,866,522
1801430,1527,23
1801440,485,200
1801450,14,425
1801460,828,659
1801470,819,812
1801480,992,343
1801490,1948,720
1801500,198,68
1801510,1310,971
1801520,1453,873
1801530,502,279
1801540,77,618
