value,page,position
7100000,881,779
7100010,1956,357
7100020,1058,496
7100030,323,345
7100040,1892,459
7100050,1608,961
7100060,1236,435
7100070,1473,303
7100080,86,320
7100090,1602,788
7100100,216,336
7100110,1091,637
7100120,1811,827
7100130,1,196
7100140,1866,303
7100150,1540,92
7100160,1638,414
7100170,1579,877
7100180,1747,415
7100190,1167,734
7100200,1177,267
7100210,137,789
7100220,1167,127
7100230,629,296
7100240,27,535
7100250,1951,253
7100260,1300,955
7100270,254,50
7100280,962,605
7100290,74,781
7100300,1053,890
7100310,115,776
7100320,550,300
7100330,1620,610
7100340,1326,233
7100350,7,388
7100360,9,426
7100370,1552,889
7100380,875,428
7100390,852,621
7100400,1629,485
7100410,1290,930
7100420,1508,19
7100430,939,971
7100440,1275,805
7100450,1005,464
7100460,632,113
7100470,806,833
7100480,70,30
7100490,29,268
7100500,85,521
7100510,1812,122
7100520,1436,243
7100530,514,38
7100540,1308,341
7100550,1539,905
7100560,179,699
7100570,1439,492
7100580,340,440
7100590,1949,316
7100600,1623,255
7100610,1116,879
7100620,31,65
7100630,1130,25
7100640,829,803
7100650,569,111
7100660,384,607
7100670,572,797
7100680,1327,657
7100690,120,56
7100700,1587,750
7100710,1363,806
7100720,1789,352
7100730,170,449
7100740,1376,251
7100750,1618,46
7100760,1507,815
7100770,756,824
7100780,1796,856
7100790,1883,13
7100800,1066,461
7100810,1766,618
7100820,779,356
7100830,92,281
7100840,1415,373
7100850,443,974
7100860,1970,782
7100870,127,630
7100880,1082,625
7100890,1351,277
7100900,371,842
7100910,1594,250
7100920,1043,267
7100930,436,618
7100940,841,76
7100950,33,747
7100960,1831,780
7100970,1058,996
7100980,558,3
7100990,256,429
7101000,909,475
7101010,1349,84
7101020,1082,595
7101030,930,151
7101040,591,99
7101050,302,844
7101060,1628,268
7101070,1010,885
7101080,599,773
7101090,121,621
7101100,1754,881
7101110,536,462
7101120,1766,696
7101130,968,793
7101140,784,645
7101150,1889,613
7101160,345,598
7101170,1167,76
7101180,1825,437
7101190,894,294
7101200,1520,740
7101210,411,30
7101220,1752,963
7101230,294,186
7101240,731,894
7101250,585,178
7101260,1199,287
7101270,5,322
7101280,578,244
7101290,1202,535
7101300,621,935
7101310,460,410
7101320,1673,908
7101330,1996,221
7101340,666,34
7101350,1649,941
7101360,1982,268
7101370,194,218
7101380,1148,826
