value,page,position
4000000,1572,178
4000010,907,586
4000020,678,459
4000030,1979,381
4000040,27,610
4000050,387,284
4000060,1263,727
4000070,1348,403
4000080,552,495
4000090,980,111
4000100,1649,205
4000110,1538,966
4000120,1650,258
4000130,944,177
4000140,184,753
4000150,537,378
4000160,1401,18
4000170,532,252
4000180,1807,421
4000190,921,125
4000200,568,101
4000210,814,761
4000220,944,589
4000230,1649,731
4000240,206,187
4000250,992,295
4000260,1065,651
4000270,513,952
4000280,348,323
4000290,196,876
4000300,90,852
4000310,1678,68
4000320,743,101
4000330,1408,853
4000340,1240,969
4000350,197,680
4000360,140,193
4000370,934,771
4000380,333,743
4000390,560,787
4000400,1289,220
4000410,1085,94
4000420,329,297
4000430,980,496
4000440,145,154
4000450,278,899
4000460,1789,265
4000470,504,898
4000480,565,478
4000490,387,391
4000500,705,465
4000510,1763,991
4000520,960,259
4000530,1169,398
4000540,672,104
4000550,1125,160
4000560,718,727
4000570,910,769
4000580,1053,830
4000590,963,852
4000600,338,397
4000610,1900,860
4000620,656,673
4000630,368,726
4000640,955,259
4000650,534,897
4000660,1717,368
4000670,1086,530
4000680,481,567
4000690,8,601
4000700,977,815
4000710,1255,196
4000720,1062,723
4000730,1324,742
4000740,1899,608
4000750,156,406
4000760,107,287
4000770,1955,812
4000780,10,772
4000790,804,816
4000800,888,325
4000810,312,181
4000820,120,186
4000830,59,672
4000840,349,338
4000850,456,729
4000860,1102,555
4000870,1663,483
4000880,1690,495
4000890,635,858
4000900,272,837
4000910,1390,803
4000920,311,544
4000930,145,818
4000940,303,375
4000950,1156,344
4000960,806,427
4000970,1133,998
4000980,1666,164
4000990,1925,460
4001000,195,678
4001010,799,16
4001020,379,676
4001030,37,371
4001040,880,689
4001050,252,762
4001060,1083,99
4001070,1223,722
4001080,1042,572
4001090,69,841
4001100,1044,321
4001110,1556,965
4001120,663,952
4001130,180,936
4001140,963,365
4001150,981,616
4001160,285,131
4001170,283,422
4001180,630,295
4001190,739,982
4001200,1952,986
4001210,1964,879
4001220,162,270
4001230,1235,527
4001240,1064,317
4001250,1781,687
4001260,1254,73
4001270,1893,23
4001280,943,500
4001290,1006,124
4001300,453,34
4001310,732,216
4001320,66,240
4001330,1330,767
4001340,1674,418
4001350,1796,986
4001360,1962,310
4001370,815,284
4001380,1474,948
4001390,1053,990
4001400,1233,105
4001410,1526,712
4001420,508,395
4001430,1382,330
4001440,352,867
4001450,1909,551
4001460,177,459
4001470,1161,493
4001480,1687,301
4001490,1950,554
4001500,879,157
4001510,205,268
4001520,587,337
4001530,1090,98
4001540,563,988
4001550,1272,33
4001560,800,743
4001570,1083,160
4001580,1393,22
4001590,78,150
4001600,1166,978
4001610,670,214
4001620,1006,449
4001630,1995,819
4001640,1315,755
4001650,1119,359
4001660,263,921
4001670,813,169
4001680,561,196
4001690,1764,87
4001700,293,913
4001710,1593,572
4001720,91,198
4001730,1432,646
4001740,1519,952
4001750,1135,748
4001760,1602,483
4001770,131,736
4001780,1862,168
4001790,213,692
4001800,832,396
4001810,924,442
4001820,1136,39
4001830,1332,912
4001840,896,56
4001850,547,629
4001860,460,899
4001870,352,386
4001880,1836,497
4001890,4,505
4001900,450,966
4001910,242,777
4001920,261,437
4001930,986,16
4001940,1267,936
4001950,1654,589
4001960,1279,208
4001970,549,335
4001980,39,465
4001990,1382,865
4002000,749,857
4002010,635,494
4002020,1510,750
4002030,471,449
4002040,1313,258
4002050,606,723
4002060,446,389
4002070,1530,676
4002080,473,911
4002090,1766,749
4002100,1378,751
4002110,1370,922
4002120,1249,381
4002130,1614,595
4002140,1456,184
4002150,1578,516
4002160,652,181
4002170,1421,200
4002180,437,876
4002190,682,317
4002200,952,267
4002210,591,625
4002220,822,75
4002230,962,742
4002240,888,230
4002250,1486,627
4002260,175,550
4002270,1268,979
4002280,1010,419
4002290,853,191
4002300,388,434
4002310,578,529
4002320,1346,643
4002330,1698,702
4002340,1951,972
4002350,1484,563
4002360,1311,56
4002370,1319,249
4002380,1719,305
4002390,907,636
4002400,273,970
4002410,1689,977
4002420,38,609
4002430,320,965
4002440,1003,87
4002450,921,484
4002460,476,950
4002470,570,333
4002480,1086,621
4002490,1933,775
4002500,594,251
4002510,1915,558
4002520,541,596
4002530,1413,594
4002540,12,628
4002550,74,149
4002560,1995,155
4002570,1417,930
4002580,154,231
4002590,1359,389
4002600,604,170
4002610,1997,269
4002620,1164,361
4002630,411,223
4002640,1604,361
4002650,1561,797
4002660,1028,156
4002670,1521,993
4002680,620,935
4002690,1172,752
4002700,1395,0
4002710,1918,647
4002720,1614,772
4002730,996,146
4002740,1210,866
4002750,1354,910
4002760,941,465
4002770,976,211
4002780,616,26
4002790,1782,915
4002800,897,79
4002810,805,883
4002820,749,151
4002830,911,286
4002840,1162,85
4002850,959,563
4002860,1879,8
4002870,1671,263
4002880,695,988
4002890,354,623
4002900,1964,209
4002910,472,117
4002920,693,167
4002930,517,940
4002940,1694,522
4002950,1720,118
4002960,1937,512
4002970,689,244
4002980,1788,882
4002990,1919,635
4003000,1092,578
4003010,932,431
4003020,1262,94
4003030,1359,814
4003040,846,604
4003050,1075,705
4003060,1042,956
4003070,1832,669
4003080,1364,13
4003090,1574,209
4003100,895,942
4003110,1632,665
4003120,524,472
4003130,1878,896
4003140,429,896
4003150,1864,843
4003160,455,225
4003170,976,292
4003180,1871,593
4003190,1593,559
4003200,1748,338
4003210,1529,302
4003220,1642,772
4003230,862,550
4003240,1300,64
4003250,2,603
4003260,1454,807
4003270,1034,958
4003280,933,13
4003290,1322,131
4003300,651,306
4003310,756,190
4003320,1200,36
4003330,875,856
4003340,224,794
4003350,803,259
4003360,538,386
4003370,87,849
4003380,1476,26
4003390,771,713
4003400,1593,425
4003410,1627,670
4003420,1250,376
4003430,867,529
4003440,3,640
4003450,1640,226
4003460,1672,21
4003470,1481,303
4003480,851,489
4003490,1998,581
4003500,724,83
4003510,129,630
4003520,1802,43
4003530,219,267
4003540,1817,801
4003550,1549,365
4003560,496,746
4003570,1432,151
4003580,707,123
4003590,1383,630
4003600,747,358
4003610,1840,991
4003620,1672,458
4003630,408,409
4003640,871,765
4003650,490,86
4003660,617,654
4003670,605,823
4003680,935,278
4003690,608,233
4003700,507,607
4003710,918,713
4003720,936,18
4003730,1581,161
4003740,1719,327
4003750,1320,744
4003760,1955,872
4003770,1258,446
4003780,898,124
4003790,508,954
4003800,441,80
4003810,662,329
4003820,1837,945
4003830,1200,321
4003840,1240,979
4003850,218,555
4003860,367,316
4003870,1504,128
4003880,222,628
4003890,1686,304
4003900,554,17
4003910,1679,96
4003920,1067,261
4003930,1582,477
4003940,1433,112
4003950,1506,689
4003960,1745,700
4003970,22,777
4003980,778,476
4003990,1763,655
4004000,1830,10
4004010,478,870
4004020,1069,270
4004030,1105,636
4004040,1862,293
4004050,1516,132
4004060,1195,799
4004070,1196,580
4004080,618,769
4004090,165,614
4004100,1671,191
4004110,266,580
4004120,852,224
4004130,622,536
4004140,376,31
4004150,55,357
4004160,301,675
4004170,1337,101
4004180,994,651
4004190,1274,319
4004200,685,842
4004210,1241,895
4004220,1060,672
4004230,1683,947
4004240,801,442
4004250,333,851
4004260,479,927
4004270,1759,439
4004280,134,647
4004290,457,852
4004300,1843,102
4004310,1519,458
4004320,1538,951
4004330,1790,668
4004340,1123,89
4004350,746,634
4004360,530,271
4004370,1049,438
4004380,1863,178
4004390,813,297
4004400,595,967
4004410,529,586
4004420,1805,153
4004430,1923,21
4004440,251,12
4004450,37,559
4004460,1849,723
4004470,1162,444
4004480,1232,90
4004490,27,362
4004500,532,885
4004510,1416,575
4004520,780,741
4004530,1330,175
4004540,1236,341
4004550,28,562
4004560,436,907
4004570,1283,919
4004580,947,840
4004590,1031,726
4004600,1678,517
4004610,131,307
4004620,862,719
4004630,1284,621
4004640,1900,8
4004650,1539,39
4004660,790,833
4004670,383,4
4004680,1109,823
4004690,1553,773
4004700,486,737
4004710,565,939
4004720,942,628
4004730,193,615
4004740,1610,15
4004750,1477,846
4004760,194,310
4004770,1806,142
4004780,626,135
4004790,577,5
4004800,1558,952
4004810,542,335
4004820,430,396
4004830,760,415
4004840,463,112
4004850,555,892
4004860,1751,200
4004870,676,839
4004880,1639,5
4004890,1299,607
4004900,1794,985
4004910,464,927
4004920,21,493
4004930,753,297
4004940,157,632
4004950,1729,674
4004960,1836,434
4004970,1656,98
4004980,1709,835
4004990,1632,601
4005000,251,102
4005010,533,115
4005020,606,308
4005030,74,476
4005040,1483,770
4005050,1524,880
4005060,273,537
4005070,730,922
4005080,1961,438
4005090,161,444
