value,page,position
9400000,1256,583
9400010,944,152
9400020,939,287
9400030,1276,459
9400040,1429,361
9400050,1051,221
9400060,1816,891
9400070,1580,55
9400080,438,924
9400090,1842,139
9400100,932,563
9400110,1394,0
9400120,113,8
9400130,606,183
9400140,1583,264
9400150,1063,686
9400160,796,508
9400170,1591,197
9400180,1228,261
9400190,792,853
9400200,88,727
9400210,1728,263
9400220,544,45
9400230,91,472
9400240,419,453
9400250,1820,844
9400260,407,564
9400270,890,156
9400280,1839,132
9400290,1282,592
9400300,264,294
9400310,29,232
9400320,602,901
9400330,1166,719
9400340,1019,100
9400350,1439,297
9400360,1706,90
9400370,804,613
9400380,1943,767
9400390,1099,140
9400400,767,704
9400410,1688,543
9400420,43,121
9400430,637,699
9400440,733,524
9400450,323,678
9400460,1703,72
9400470,1148,850
9400480,1906,323
9400490,1567,783
9400500,569,177
9400510,471,101
9400520,1769,785
9400530,1330,320
9400540,1691,508
9400550,1029,522
9400560,1981,284
9400570,134,371
9400580,972,749
9400590,213,196
9400600,902,274
9400610,343,145
9400620,362,196
9400630,146,38
9400640,1682,898
9400650,83,831
9400660,797,331
9400670,1754,258
9400680,429,387
9400690,1552,177
9400700,1632,123
9400710,1202,830
9400720,570,812
9400730,549,661
9400740,1470,783
9400750,1198,488
9400760,871,69
9400770,1538,779
9400780,75,494
9400790,1904,958
9400800,1442,96
9400810,1191,357
9400820,1404,90
9400830,1988,754
9400840,1123,485
9400850,1612,928
9400860,924,55
9400870,1026,389
9400880,990,46
9400890,879,610
9400900,726,771
9400910,1782,898
9400920,102,256
9400930,372,822
9400940,1661,617
9400950,272,865
9400960,512,494
9400970,972,261
9400980,1411,873
9400990,621,838
9401000,296,144
9401010,1311,997
9401020,1021,654
9401030,1432,499
9401040,1432,934
9401050,1997,611
9401060,1085,201
9401070,1115,759
9401080,915,83
9401090,893,868
9401100,735,354
9401110,776,396
9401120,1047,55
9401130,41,896
9401140,549,908
9401150,1899,66
9401160,770,934
9401170,75,550
9401180,961,352
9401190,1518,192
9401200,854,290
9401210,1526,779
9401220,1397,382
9401230,1004,669
9401240,326,985
9401250,1090,192
9401260,1625,44
9401270,380,347
9401280,576,202
9401290,594,751
9401300,1227,256
9401310,988,463
9401320,619,688
9401330,574,278
9401340,1985,470
9401350,1427,935
9401360,1937,50
9401370,89,637
9401380,1274,727
9401390,1457,752
9401400,1351,386
9401410,619,51
9401420,469,874
9401430,1958,813
9401440,1468,439
9401450,732,185
9401460,848,794
9401470,1304,514
9401480,200,836
9401490,1020,237
9401500,145,732
9401510,1194,65
9401520,833,527
9401530,1403,393
9401540,1103,252
9401550,752,65
9401560,10,704
9401570,769,627
9401580,1659,793
9401590,257,416
9401600,1327,352
9401610,1934,622
9401620,1177,391
9401630,953,628
9401640,602,87
9401650,1766,379
9401660,1301,952
9401670,1966,106
9401680,498,499
9401690,342,375
9401700,701,944
9401710,994,787
9401720,964,559
9401730,999,866
9401740,1956,835
9401750,1816,212
9401760,1862,946
9401770,348,622
9401780,408,696
9401790,1258,716
9401800,970,747
9401810,900,177
9401820,1255,752
9401830,141,92
9401840,171,69
9401850,541,968
9401860,1075,14
9401870,1318,525
9401880,1393,526
9401890,162,798
9401900,1540,16
9401910,32,289
9401920,1131,798
9401930,1517,17
9401940,1659,746
9401950,113,934
9401960,331,39
9401970,891,447
9401980,1968,540
9401990,376,36
9402000,948,863
9402010,54,680
9402020,1786,595
9402030,97,536
9402040,107,406
9402050,1269,323
9402060,1185,772
9402070,1266,662
9402080,1557,166
9402090,895,622
9402100,1257,189
9402110,158,513
9402120,1296,508
9402130,1638,146
9402140,1764,874
9402150,1337,556
9402160,1694,322
9402170,1891,966
9402180,679,7
9402190,1594,141
9402200,1728,378
9402210,298,169
9402220,1190,443
9402230,1152,645
9402240,1585,436
9402250,115,614
9402260,1520,242
9402270,1819,388
9402280,1242,130
9402290,217,671
9402300,147,836
9402310,1382,607
9402320,1198,445
9402330,1159,62
9402340,1369,445
9402350,327,853
9402360,469,180
9402370,1508,400
9402380,823,782
9402390,985,199
9402400,867,119
9402410,1301,157
9402420,959,827
9402430,965,584
9402440,899,994
9402450,894,937
9402460,281,455
9402470,833,404
9402480,1897,23
9402490,12,156
9402500,1969,25
9402510,835,682
9402520,1988,920
9402530,1057,343
9402540,738,659
9402550,487,422
9402560,1529,674
9402570,448,873
9402580,441,248
9402590,1391,111
9402600,1775,879
9402610,1643,900
9402620,1164,194
9402630,192,849
9402640,1023,914
9402650,1250,899
