13156700, 9484610, 3128810, 1298350, 1094740, 9940, 234980,----------------------------------------------------------------------------------------------------
9520500, 9706480, 3415340, 1686990, 305380, 418040, 189600,----------------------------------------------------------------------------------------------------
19238320, 3002670, 291710, 1129710, 945750, 122620, 265550,----------------------------------------------------------------------------------------------------
12687620, 7242380, 3294170, 2238200, 427520, 614060, 15020,----------------------------------------------------------------------------------------------------
12294230, 6607110, 3589600, 706110, 150120, 441050, 224080,----------------------------------------------------------------------------------------------------
12800440, 4528000, 3578590, 1715990, 448860, 587310, 208200,----------------------------------------------------------------------------------------------------
6592300, 9727100, 4745540, 1053200, 76900, 75400, 292300,----------------------------------------------------------------------------------------------------
15076710, 6046930, 2306820, 1123210, 1135900, 165770, 95610,----------------------------------------------------------------------------------------------------
10483580, 375140, 2676960, 2041040, 493260, 594960, 510,----------------------------------------------------------------------------------------------------
4225600, 3572990, 540320, 747360, 930950, 306090, 116900,----------------------------------------------------------------------------------------------------
19682360, 1792030, 3432960, 1112930, 796840, 576240, 39980,----------------------------------------------------------------------------------------------------
16122380, 7698360, 4890740, 2172050, 299990, 623440, 238080,----------------------------------------------------------------------------------------------------
19149410, 6372080, 4001900, 2170890, 310040, 425610, 53750,----------------------------------------------------------------------------------------------------
6633750, 5400620, 3436130, 1713870, 1102780, 295670, 287270,----------------------------------------------------------------------------------------------------
12983090, 2580320, 4328110, 1310190, 198520, 106970, 56360,----------------------------------------------------------------------------------------------------
2911420, 1528640, 1160240, 1031360, 1171360, 218980, 280790,----------------------------------------------------------------------------------------------------
4371460, 4456720, 4037230, 1114600, 374100, 381340, 78860,----------------------------------------------------------------------------------------------------
8858500, 7472290, 3349660, 1278900, 862550, 197580, 246580,----------------------------------------------------------------------------------------------------
14691010, 7061990, 4845160, 1328130, 355920, 568550, 156070,----------------------------------------------------------------------------------------------------
11086510, 3683680, 3156630, 1883530, 1133960, 284260, 230240,----------------------------------------------------------------------------------------------------
4173210, 3701000, 203430, 639830, 1010020, 84040, 189970,----------------------------------------------------------------------------------------------------
6075490, 3522360, 4014710, 1825700, 1221680, 569740, 134120,----------------------------------------------------------------------------------------------------
9255800, 2722100, 2589580, 1052750, 934990, 459320, 215850,----------------------------------------------------------------------------------------------------
