13130570, 4759640, 4532730, 1774650, 373600, 424700, 186250,----------------------------------------------------------------------------------------------------
14571120, 7750860, 3134310, 1869950, 918460, 23960, 67400,----------------------------------------------------------------------------------------------------
11914030, 914020, 4269410, 1230430, 601100, 9760, 178870,----------------------------------------------------------------------------------------------------
10844300, 1496430, 640270, 1587580, 892670, 159630, 163030,----------------------------------------------------------------------------------------------------
3653780, 2763290, 3705270, 911380, 297790, 464230, 237370,----------------------------------------------------------------------------------------------------
14769120, 4529350, 1741920, 2164080, 45110, 259910, 205310,----------------------------------------------------------------------------------------------------
8776460, 4655290, 2758180, 2027320, 1111340, 506170, 118070,----------------------------------------------------------------------------------------------------
8866960, 3085910, 2825900, 249510, 602840, 69240, 115270,----------------------------------------------------------------------------------------------------
1811650, 3525840, 910280, 1073870, 361110, 282870, 163580,----------------------------------------------------------------------------------------------------
8564340, 5851520, 1667730, 1117470, 1155290, 97570, 200780,----------------------------------------------------------------------------------------------------
7576300, 6246410, 3557370, 2013950, 884980, 170510, 140900,----------------------------------------------------------------------------------------------------
17691760, 8106000, 2774680, 1439080, 736720, 586780, 292770,----------------------------------------------------------------------------------------------------
13684010, 7820390, 1610910, 1633460, 281460, 530890, 252260,----------------------------------------------------------------------------------------------------
11907410, 5146300, 590060, 864050, 220560, 569830, 156400,----------------------------------------------------------------------------------------------------
19347500, 7956400, 3713590, 1582070, 547700, 301630, 172440,----------------------------------------------------------------------------------------------------
18546960, 6183980, 2163590, 1519120, 1207030, 327480, 249970,----------------------------------------------------------------------------------------------------
2647260, 4102640, 2080460, 1113220, 38040, 37620, 271230,----------------------------------------------------------------------------------------------------
15709580, 8332400, 4013080, 1105410, 614920, 406630, 97940,----------------------------------------------------------------------------------------------------
13976060, 6286700, 341310, 310400, 664450, 340380, 226550,----------------------------------------------------------------------------------------------------
1444110, 3124950, 788860, 832470, 1193170, 366350, 38890,----------------------------------------------------------------------------------------------------
9686660, 8180580, 4947300, 472510, 109250, 373720, 190920,----------------------------------------------------------------------------------------------------
14751390, 9122670, 345170, 162080, 1049580, 126910, 75310,----------------------------------------------------------------------------------------------------
10828770, 3882550, 3520990, 668310, 156660, 603790, 239250,----------------------------------------------------------------------------------------------------
13166640, 9618870, 1234140, 1261670, 343700, 151750, 262090,----------------------------------------------------------------------------------------------------
1230140, 1799900, 2891800, 565950, 360250, 219700, 116330,----------------------------------------------------------------------------------------------------
14974210, 4868620, 1118480, 507200, 172670, 624730, 274110,----------------------------------------------------------------------------------------------------
18301620, 6442530, 4375960, 2204710, 115540, 557890, 295060,----------------------------------------------------------------------------------------------------
2148170, 760290, 690750, 1028930, 650050, 229600, 210,----------------------------------------------------------------------------------------------------
10239750, 7896180, 2244470, 1840860, 549060, 480540, 292770,----------------------------------------------------------------------------------------------------
18944580, 4126900, 308030, 747420, 879060, 42150, 303290,----------------------------------------------------------------------------------------------------
12345610, 2014550, 2720130, 635710, 1182130, 563420, 23400,----------------------------------------------------------------------------------------------------
14476140, 7258750, 3811790, 626030, 1114880, 486460, 171450,----------------------------------------------------------------------------------------------------
14998140, 3708630, 2194720, 1421010, 505010, 491030, 290520,----------------------------------------------------------------------------------------------------
13487850, 520660, 4822880, 1373650, 715500, 291600, 262990,----------------------------------------------------------------------------------------------------
6910010, 4324110, 2943730, 1628440, 1167290, 150560, 74540,----------------------------------------------------------------------------------------------------
12067920, 9851860, 91450, 2211600, 1122380, 120260, 87040,----------------------------------------------------------------------------------------------------
734660, 2091170, 2734490, 1433380, 606090, 522570, 237350,----------------------------------------------------------------------------------------------------
2084430, 1255320, 2854740, 1469670, 1214360, 191340, 137420,----------------------------------------------------------------------------------------------------
14554870, 4757370, 3069890, 637650, 905220, 166670, 150530,----------------------------------------------------------------------------------------------------
10112200, 4069880, 2316590, 2477390, 704030, 353180, 14390,----------------------------------------------------------------------------------------------------
15787700, 5882000, 2224140, 1221990, 758490, 598640, 93670,----------------------------------------------------------------------------------------------------
18903370, 1812870, 2066600, 44850, 411720, 415840, 7680,----------------------------------------------------------------------------------------------------
11845930, 879490, 4737210, 1133920, 1048820, 17880, 122940,----------------------------------------------------------------------------------------------------
17064390, 5552110, 1745330, 2108210, 692670, 74260, 89070,----------------------------------------------------------------------------------------------------
11517630, 8863320, 1914430, 1831120, 28380, 111940, 159710,----------------------------------------------------------------------------------------------------
5547130, 9474710, 7360, 1887200, 859810, 549180, 302790,----------------------------------------------------------------------------------------------------
14664070, 3595370, 3682210, 177480, 1098440, 443060, 157530,----------------------------------------------------------------------------------------------------
4127410, 5587570, 1990510, 1419310, 695730, 391670, 311710,----------------------------------------------------------------------------------------------------
15991180, 9050450, 810530, 1845960, 363420, 231210, 99870,----------------------------------------------------------------------------------------------------
3855340, 8720640, 955090, 1827910, 979170, 614240, 69620,----------------------------------------------------------------------------------------------------
5571360, 8698630, 2791310, 1590340, 501540, 589080, 147280,----------------------------------------------------------------------------------------------------
9747880, 4112900, 3192090, 2378120, 1088740, 107460, 173240,----------------------------------------------------------------------------------------------------
19392940, 9019840, 1059020, 145140, 303440, 517410, 268220,----------------------------------------------------------------------------------------------------
19131900, 9436070, 2997010, 2440760, 830590, 529530, 264120,----------------------------------------------------------------------------------------------------
5061550, 2452620, 1551610, 954600, 17610, 254050, 23520,----------------------------------------------------------------------------------------------------
18298340, 6120300, 1759800, 396030, 806000, 473380, 185880,----------------------------------------------------------------------------------------------------
13870070, 1573550, 4501670, 2263220, 596530, 33810, 11240,----------------------------------------------------------------------------------------------------
8050550, 6780890, 1663970, 1177280, 272530, 577390, 110770,----------------------------------------------------------------------------------------------------
9284900, 127000, 4555460, 1123280, 279250, 10110, 246100,----------------------------------------------------------------------------------------------------
12001130, 5881350, 3043020, 52360, 463570, 147990, 137570,----------------------------------------------------------------------------------------------------
7413630, 4206370, 3980690, 1813280, 1017910, 158930, 179840,----------------------------------------------------------------------------------------------------
5946730, 1151880, 936240, 1427030, 703620, 168900, 128990,----------------------------------------------------------------------------------------------------
1176100, 2540070, 4726740, 2403430, 414030, 277040, 124240,----------------------------------------------------------------------------------------------------
14375960, 4235230, 287090, 1257590, 1079620, 244020, 4270,----------------------------------------------------------------------------------------------------
12340990, 8160210, 2607350, 864070, 793870, 225390, 244720,----------------------------------------------------------------------------------------------------
8830470, 676480, 3191110, 1807680, 582810, 21220, 96540,----------------------------------------------------------------------------------------------------
6676220, 4746490, 3457230, 2179070, 813230, 216440, 67080,----------------------------------------------------------------------------------------------------
1364990, 4721300, 4491790, 962380, 1021870, 103680, 47220,----------------------------------------------------------------------------------------------------
3420460, 6894700, 2858180, 1096670, 217060, 67010, 153300,----------------------------------------------------------------------------------------------------
12873630, 8687910, 4308920, 414270, 904160, 584120, 123550,----------------------------------------------------------------------------------------------------
4954950, 6831020, 3822190, 2006770, 540450, 582330, 283190,----------------------------------------------------------------------------------------------------
17660440, 6940920, 4567170, 103520, 1116250, 294090, 96740,----------------------------------------------------------------------------------------------------
4733890, 1619560, 3178560, 1624610, 677090, 409960, 72950,----------------------------------------------------------------------------------------------------
10602200, 4834050, 2430800, 810930, 834110, 543680, 270090,----------------------------------------------------------------------------------------------------
17043230, 3624160, 1361700, 2380900, 946740, 405140, 116170,----------------------------------------------------------------------------------------------------
18156600, 6465640, 3167710, 1024410, 1021540, 295530, 165810,----------------------------------------------------------------------------------------------------
14683560, 143390, 933340, 841820, 299650, 469690, 219740,----------------------------------------------------------------------------------------------------
8109760, 6910440, 153350, 1622190, 950590, 11420, 232620,----------------------------------------------------------------------------------------------------
15175370, 600690, 2690240, 1883350, 13200, 606220, 311020,----------------------------------------------------------------------------------------------------
7700610, 2811970, 1243020, 873830, 271370, 32580, 19650,----------------------------------------------------------------------------------------------------
10854240, 6737120, 1152280, 952970, 385400, 61940, 90290,----------------------------------------------------------------------------------------------------
10601220, 410270, 2751430, 2120890, 361700, 547560, 152870,----------------------------------------------------------------------------------------------------
6445770, 7677110, 3113690, 1664260, 1233020, 542530, 196250,----------------------------------------------------------------------------------------------------
12562750, 7485060, 2572350, 1543970, 1231190, 38580, 220680,----------------------------------------------------------------------------------------------------
15143290, 1828900, 4811150, 1622630, 242150, 212230, 9360,----------------------------------------------------------------------------------------------------
74500, 5345360, 3973140, 837810, 688020, 100850, 32610,----------------------------------------------------------------------------------------------------
