11402850, 5637770, 587670, 1405490, 1157900, 75810, 23760,----------------------------------------------------------------------------------------------------
8695750, 8747860, 237720, 491170, 485600, 588690, 249410,----------------------------------------------------------------------------------------------------
15921550, 7536280, 285720, 499020, 295880, 199800, 42530,----------------------------------------------------------------------------------------------------
10342800, 8560660, 384180, 406820, 709040, 215110, 193400,----------------------------------------------------------------------------------------------------
382960, 4231890, 1620200, 2429120, 1199750, 435970, 179900,----------------------------------------------------------------------------------------------------
9423990, 817430, 4924040, 2107970, 132830, 558520, 59730,----------------------------------------------------------------------------------------------------
2650420, 4932380, 3316800, 632910, 953820, 48090, 29410,----------------------------------------------------------------------------------------------------
11023880, 2513890, 2684720, 2494610, 343030, 28900, 13460,----------------------------------------------------------------------------------------------------
12962920, 2519310, 3700930, 764030, 1224570, 596710, 193630,----------------------------------------------------------------------------------------------------
19364880, 4301360, 677080, 308730, 853070, 202870, 228290,----------------------------------------------------------------------------------------------------
4840230, 5950560, 4613450, 1102160, 580100, 388780, 173900,----------------------------------------------------------------------------------------------------
16103730, 3486140, 2147580, 2047730, 816780, 300, 77590,----------------------------------------------------------------------------------------------------
14246850, 7252090, 4478110, 525060, 353120, 524860, 55130,----------------------------------------------------------------------------------------------------
17238180, 3389480, 3361040, 918310, 1049790, 371780, 122290,----------------------------------------------------------------------------------------------------
11910050, 7042000, 42920, 872950, 83740, 440400, 308750,----------------------------------------------------------------------------------------------------
17264870, 6377990, 489440, 1672690, 254550, 255750, 27290,----------------------------------------------------------------------------------------------------
6365310, 5224590, 4694710, 2275500, 521840, 313130, 282810,----------------------------------------------------------------------------------------------------
7343350, 1322030, 372130, 883350, 66250, 224340, 239410,----------------------------------------------------------------------------------------------------
16406070, 4033780, 1473310, 481470, 1247930, 184350, 93070,----------------------------------------------------------------------------------------------------
1121540, 6678090, 3800320, 2125340, 346930, 289470, 7020,----------------------------------------------------------------------------------------------------
19982540, 9262460, 4642360, 438950, 818820, 226520, 170420,----------------------------------------------------------------------------------------------------
4569990, 3983360, 702930, 1675120, 1068020, 373720, 167070,----------------------------------------------------------------------------------------------------
19966170, 750540, 1914300, 1043650, 795510, 397360, 157230,----------------------------------------------------------------------------------------------------
3579060, 4434100, 2155570, 1895220, 577080, 10680, 151960,----------------------------------------------------------------------------------------------------
1808170, 4335450, 4296710, 2046470, 1065140, 582850, 303180,----------------------------------------------------------------------------------------------------
11463680, 2826240, 2874620, 1985830, 226730, 53630, 258900,----------------------------------------------------------------------------------------------------
8017410, 6483860, 1361860, 1877190, 188850, 28130, 29910,----------------------------------------------------------------------------------------------------
10161400, 2604170, 2135490, 2321790, 729190, 244210, 252940,----------------------------------------------------------------------------------------------------
11391940, 3043600, 2960380, 1210810, 623610, 492710, 35990,----------------------------------------------------------------------------------------------------
3606060, 7621070, 1883830, 780310, 211430, 489780, 196560,----------------------------------------------------------------------------------------------------
17744210, 9294200, 222330, 1299350, 964970, 503320, 27120,----------------------------------------------------------------------------------------------------
5447770, 4668820, 4856630, 541400, 79370, 200220, 84790,----------------------------------------------------------------------------------------------------
12147870, 505320, 4858810, 791020, 392090, 222060, 109300,----------------------------------------------------------------------------------------------------
8181860, 5409950, 2274790, 670260, 21890, 173700, 149710,----------------------------------------------------------------------------------------------------
15731110, 8958210, 3735060, 1414640, 825120, 354140, 269150,----------------------------------------------------------------------------------------------------
531510, 6777670, 392440, 793070, 537170, 584170, 276120,----------------------------------------------------------------------------------------------------
18619810, 7988340, 3881230, 437650, 363640, 360560, 52770,----------------------------------------------------------------------------------------------------
12117360, 6322760, 4238720, 1968260, 796100, 598620, 257830,----------------------------------------------------------------------------------------------------
11427000, 3293430, 1213780, 130560, 42060, 361200, 207110,----------------------------------------------------------------------------------------------------
26940, 2599800, 664710, 386420, 15130, 143790, 152710,----------------------------------------------------------------------------------------------------
