10424120, 7488080, 811510, 1549090, 832170, 301120, 174080,----------------------------------------------------------------------------------------------------
16957920, 6908550, 4848990, 1882940, 197370, 444300, 113710,----------------------------------------------------------------------------------------------------
11799490, 3662920, 3697550, 1928360, 797210, 326460, 180600,----------------------------------------------------------------------------------------------------
4591680, 7520260, 101430, 2318200, 988660, 544180, 10300,----------------------------------------------------------------------------------------------------
18171880, 5415620, 4064920, 2192930, 1039210, 375330, 178050,----------------------------------------------------------------------------------------------------
5990420, 5300510, 4795880, 969300, 289720, 59920, 113820,----------------------------------------------------------------------------------------------------
18458000, 5149440, 4856090, 1709700, 976700, 296350, 159900,----------------------------------------------------------------------------------------------------
12461640, 3067980, 499640, 2013880, 785340, 136910, 201700,----------------------------------------------------------------------------------------------------
8337880, 5548380, 4053930, 1953010, 530780, 502380, 94180,----------------------------------------------------------------------------------------------------
7195810, 2854630, 2723390, 1495280, 494140, 533050, 219170,----------------------------------------------------------------------------------------------------
13812340, 488960, 3223640, 262780, 655110, 432610, 294550,----------------------------------------------------------------------------------------------------
12868210, 2509710, 1361550, 1525720, 321420, 58570, 34800,----------------------------------------------------------------------------------------------------
3266290, 4289390, 1057150, 2079870, 414150, 37750, 39110,----------------------------------------------------------------------------------------------------
4942620, 7064590, 652160, 1735180, 940640, 513250, 218620,----------------------------------------------------------------------------------------------------
14417050, 9436960, 95180, 2482470, 10740, 462180, 203820,----------------------------------------------------------------------------------------------------
1647860, 6738020, 2210530, 764750, 913470, 38170, 206430,----------------------------------------------------------------------------------------------------
7755890, 3999950, 3669810, 564870, 255420, 219770, 210840,----------------------------------------------------------------------------------------------------
18841060, 1706530, 2506060, 2021040, 1215490, 505570, 92240,----------------------------------------------------------------------------------------------------
15006820, 2945420, 2658040, 1466040, 931390, 431980, 229550,----------------------------------------------------------------------------------------------------
14165820, 1173180, 4384200, 2069070, 701910, 176880, 170180,----------------------------------------------------------------------------------------------------
14638770, 6741330, 4342340, 1132940, 254020, 137230, 214260,----------------------------------------------------------------------------------------------------
1849760, 6137040, 4814500, 1250720, 365010, 242620, 156850,----------------------------------------------------------------------------------------------------
12318020, 5338200, 2775370, 1330670, 842670, 109030, 224230,----------------------------------------------------------------------------------------------------
5558260, 7150960, 1866560, 1786380, 997020, 520930, 310240,----------------------------------------------------------------------------------------------------
14757460, 9006990, 1003240, 84690, 333730, 405140, 109760,----------------------------------------------------------------------------------------------------
1050020, 6638610, 2972040, 2013590, 726800, 60950, 112890,----------------------------------------------------------------------------------------------------
5904470, 6202190, 4500730, 2362670, 115760, 337520, 51720,----------------------------------------------------------------------------------------------------
10784650, 7854300, 2282180, 863100, 1197210, 175310, 191610,----------------------------------------------------------------------------------------------------
6100060, 827890, 1102950, 292830, 605400, 42330, 5460,----------------------------------------------------------------------------------------------------
11867120, 3059630, 3573020, 479980, 351280, 161290, 276160,----------------------------------------------------------------------------------------------------
1198200, 6730020, 909840, 416730, 1130260, 190670, 77680,----------------------------------------------------------------------------------------------------
6718230, 3430590, 2055640, 936160, 285740, 305260, 264200,----------------------------------------------------------------------------------------------------
11876580, 190740, 881310, 2375750, 773630, 52920, 299760,----------------------------------------------------------------------------------------------------
4609150, 3576250, 1191490, 1382010, 842510, 425360, 202460,----------------------------------------------------------------------------------------------------
