19758180, 9827240, 1909000, 2169020, 307210, 283040, 80030,----------------------------------------------------------------------------------------------------
11197040, 1594450, 843930, 2401640, 1132320, 336280, 173210,----------------------------------------------------------------------------------------------------
17859280, 4489030, 3551960, 1656610, 438620, 240440, 44410,----------------------------------------------------------------------------------------------------
6400570, 6044880, 1296920, 1620110, 1124140, 28290, 312420,----------------------------------------------------------------------------------------------------
9222790, 6673320, 2224860, 2218640, 1039970, 247510, 64860,----------------------------------------------------------------------------------------------------
424150, 153050, 2199150, 1442830, 702780, 311880, 249600,----------------------------------------------------------------------------------------------------
6890300, 4783950, 694020, 1131550, 526700, 367700, 269770,----------------------------------------------------------------------------------------------------
1589980, 9972260, 1424010, 863850, 276120, 519670, 156830,----------------------------------------------------------------------------------------------------
11934060, 4074390, 1102510, 405100, 1109350, 608260, 173670,----------------------------------------------------------------------------------------------------
12578120, 7322370, 4046610, 63420, 499430, 375580, 192180,----------------------------------------------------------------------------------------------------
19108970, 892620, 1124520, 1936770, 245590, 341320, 224580,----------------------------------------------------------------------------------------------------
12093390, 8990930, 3243070, 282590, 689480, 34540, 263730,----------------------------------------------------------------------------------------------------
6731830, 2933490, 1021740, 5570, 794170, 578770, 136470,----------------------------------------------------------------------------------------------------
3508380, 8872320, 608710, 1768690, 87150, 488980, 730,----------------------------------------------------------------------------------------------------
12595730, 6912510, 897420, 1504910, 1145610, 383180, 134840,----------------------------------------------------------------------------------------------------
15292220, 6628090, 945590, 629310, 676280, 410470, 70140,----------------------------------------------------------------------------------------------------
14159210, 1624200, 894950, 380000, 995040, 607430, 116230,----------------------------------------------------------------------------------------------------
12603610, 6908080, 1513280, 249180, 512050, 211810, 144730,----------------------------------------------------------------------------------------------------
2347280, 7148950, 4660000, 248370, 925290, 57380, 95410,----------------------------------------------------------------------------------------------------
17849430, 459650, 2520990, 255790, 908780, 216420, 55130,----------------------------------------------------------------------------------------------------
14189030, 3300020, 4325140, 1323590, 275090, 80740, 2880,----------------------------------------------------------------------------------------------------
266760, 7587630, 1814380, 1264140, 149900, 38460, 44760,----------------------------------------------------------------------------------------------------
670970, 5443930, 2841220, 815040, 433630, 423940, 58960,----------------------------------------------------------------------------------------------------
13091210, 598050, 4613260, 989420, 1094200, 374950, 223570,----------------------------------------------------------------------------------------------------
722630, 5524290, 394620, 1648200, 744140, 586010, 67350,----------------------------------------------------------------------------------------------------
2811010, 1208760, 1183730, 920250, 568030, 411790, 14480,----------------------------------------------------------------------------------------------------
5838680, 4238950, 2091040, 325770, 44540, 214800, 161820,----------------------------------------------------------------------------------------------------
3988170, 6875370, 229500, 1375750, 219410, 160820, 248920,----------------------------------------------------------------------------------------------------
2719560, 7077110, 3239480, 1242630, 997070, 555840, 266160,----------------------------------------------------------------------------------------------------
11302140, 1208930, 4082380, 782300, 931790, 482940, 93840,----------------------------------------------------------------------------------------------------
802500, 6483490, 1698010, 1566790, 236290, 326420, 71790,----------------------------------------------------------------------------------------------------
12538100, 7393710, 1969210, 2016390, 937690, 34060, 14010,----------------------------------------------------------------------------------------------------
8334100, 7032400, 4741850, 578440, 79080, 269110, 311760,----------------------------------------------------------------------------------------------------
6346530, 6091980, 3952200, 251790, 1225340, 468790, 125930,----------------------------------------------------------------------------------------------------
8600030, 7643760, 1077050, 1354570, 712100, 308890, 293580,----------------------------------------------------------------------------------------------------
16691960, 3598040, 2461910, 1422050, 942270, 174880, 129580,----------------------------------------------------------------------------------------------------
11621850, 4236250, 293950, 1609370, 1042140, 323940, 81400,----------------------------------------------------------------------------------------------------
8520840, 8878820, 2472180, 755200, 92370, 576220, 157950,----------------------------------------------------------------------------------------------------
