10885590, 761660, 4207480, 1817250, 570520, 339690, 106790,----------------------------------------------------------------------------------------------------
8454680, 1485110, 2026590, 470040, 821730, 341830, 146730,----------------------------------------------------------------------------------------------------
6583160, 2666940, 523250, 329230, 969320, 32600, 190790,----------------------------------------------------------------------------------------------------
15859220, 964050, 1696020, 991900, 1005590, 294230, 65680,----------------------------------------------------------------------------------------------------
3940950, 8619790, 2469440, 755860, 476430, 129250, 216990,----------------------------------------------------------------------------------------------------
5530410, 6697620, 742510, 19040, 968410, 271730, 125430,----------------------------------------------------------------------------------------------------
2554000, 9956350, 2711500, 1378200, 314810, 170680, 262200,----------------------------------------------------------------------------------------------------
10379020, 222800, 4117750, 2062720, 851370, 347500, 278320,----------------------------------------------------------------------------------------------------
11232180, 8077420, 1872390, 751090, 293990, 128330, 176630,----------------------------------------------------------------------------------------------------
17821160, 6176710, 1112540, 1709460, 393230, 462810, 57330,----------------------------------------------------------------------------------------------------
8975730, 1981020, 3668440, 156820, 1012910, 188520, 36430,----------------------------------------------------------------------------------------------------
3224390, 2948840, 643040, 2394020, 1063520, 573400, 95220,----------------------------------------------------------------------------------------------------
10975680, 3635500, 3420500, 1833920, 960490, 610560, 196390,----------------------------------------------------------------------------------------------------
18160190, 7595160, 3039920, 1741210, 338000, 147830, 236730,----------------------------------------------------------------------------------------------------
17078430, 8243680, 4236110, 2093160, 1062140, 21150, 293410,----------------------------------------------------------------------------------------------------
12341460, 6075290, 3867110, 2376200, 40620, 624530, 241610,----------------------------------------------------------------------------------------------------
19073680, 9832550, 4110680, 701090, 305970, 532950, 126800,----------------------------------------------------------------------------------------------------
6535860, 3314930, 167470, 692210, 965990, 465860, 190010,----------------------------------------------------------------------------------------------------
3436790, 3563160, 1871290, 541770, 37870, 331510, 223120,----------------------------------------------------------------------------------------------------
8959320, 9435230, 3751610, 1457030, 325370, 525590, 129210,----------------------------------------------------------------------------------------------------
17237490, 4143450, 192690, 1910890, 763380, 149940, 275860,----------------------------------------------------------------------------------------------------
2992300, 227990, 1946930, 374680, 430000, 463010, 115980,----------------------------------------------------------------------------------------------------
884370, 5375230, 160790, 698760, 333500, 151340, 173760,----------------------------------------------------------------------------------------------------
152080, 1257010, 4690670, 2384070, 51550, 325300, 303530,----------------------------------------------------------------------------------------------------
16478570, 9895370, 3627420, 2218180, 959170, 494610, 192690,----------------------------------------------------------------------------------------------------
4670200, 1563760, 760230, 758680, 216160, 16940, 144210,----------------------------------------------------------------------------------------------------
614510, 8596720, 2060820, 1591400, 661630, 79550, 62370,----------------------------------------------------------------------------------------------------
12883090, 2086180, 4259690, 2127060, 824980, 27130, 153120,----------------------------------------------------------------------------------------------------
11729670, 9522860, 1519000, 2026760, 931580, 45330, 123680,----------------------------------------------------------------------------------------------------
5737850, 4365100, 32970, 266350, 362760, 468280, 173590,----------------------------------------------------------------------------------------------------
19125100, 2121510, 1476880, 1903790, 937830, 587350, 69290,----------------------------------------------------------------------------------------------------
18966090, 7767080, 4556180, 700510, 1236830, 471480, 126030,----------------------------------------------------------------------------------------------------
18181490, 6631320, 270730, 804690, 710260, 526070, 232660,----------------------------------------------------------------------------------------------------
5783550, 214280, 4890640, 2208740, 777280, 196500, 121480,----------------------------------------------------------------------------------------------------
6135410, 4208990, 1650380, 531500, 362010, 309960, 147370,----------------------------------------------------------------------------------------------------
16745270, 9560740, 1683570, 784570, 923680, 490790, 33620,----------------------------------------------------------------------------------------------------
16054820, 9083020, 1648520, 145940, 662070, 292000, 270900,----------------------------------------------------------------------------------------------------
10241720, 324700, 1594520, 176570, 98740, 490480, 193080,----------------------------------------------------------------------------------------------------
18419320, 2431760, 50530, 2256930, 10070, 518100, 36730,----------------------------------------------------------------------------------------------------
17787920, 4444550, 1211680, 69770, 1150560, 221280, 212380,----------------------------------------------------------------------------------------------------
2928110, 1308750, 2019480, 1876700, 432100, 617110, 263330,----------------------------------------------------------------------------------------------------
12867810, 1954690, 3851150, 16010, 627750, 432570, 240160,----------------------------------------------------------------------------------------------------
10186930, 1127970, 3901090, 1770210, 1245410, 311580, 98150,----------------------------------------------------------------------------------------------------
8356520, 8992110, 2257550, 1154650, 104870, 241360, 148070,----------------------------------------------------------------------------------------------------
9327330, 3216270, 3383180, 502310, 257990, 459710, 198490,----------------------------------------------------------------------------------------------------
16234590, 1070970, 1756420, 2045670, 103950, 480930, 108580,----------------------------------------------------------------------------------------------------
13328720, 235060, 3308670, 2169110, 1038430, 50340, 273240,----------------------------------------------------------------------------------------------------
16676790, 8710370, 2111580, 2223180, 96480, 383210, 296050,----------------------------------------------------------------------------------------------------
5578220, 7613460, 1859420, 2491890, 345360, 545690, 223790,----------------------------------------------------------------------------------------------------
17930700, 4267760, 18340, 995510, 690480, 135000, 7640,----------------------------------------------------------------------------------------------------
18183570, 7263250, 2124390, 1038260, 557900, 28200, 14740,----------------------------------------------------------------------------------------------------
2621870, 5935750, 427950, 749540, 329470, 504310, 285920,----------------------------------------------------------------------------------------------------
563140, 7197840, 824730, 2200280, 689760, 157100, 140470,----------------------------------------------------------------------------------------------------
12375070, 9576570, 3467390, 2071850, 737850, 410480, 297900,----------------------------------------------------------------------------------------------------
8976370, 3088590, 4527600, 1069550, 630120, 153600, 36420,----------------------------------------------------------------------------------------------------
9784700, 1869990, 4021700, 1156910, 1211870, 159430, 295050,----------------------------------------------------------------------------------------------------
3900120, 4762390, 2077650, 243440, 868870, 103910, 36920,----------------------------------------------------------------------------------------------------
8865490, 3801170, 1473290, 1018900, 38730, 500890, 226930,----------------------------------------------------------------------------------------------------
