13883860, 7443310, 3355910, 1027710, 720540, 477920, 77700,----------------------------------------------------------------------------------------------------
4859050, 4016650, 1727110, 313570, 111200, 394920, 13600,----------------------------------------------------------------------------------------------------
3249890, 7203790, 1473900, 264850, 609710, 204680, 85110,----------------------------------------------------------------------------------------------------
15936560, 7805980, 722850, 1527860, 517540, 313700, 232150,----------------------------------------------------------------------------------------------------
11359780, 4634930, 483810, 1061010, 253720, 238830, 107200,----------------------------------------------------------------------------------------------------
14046280, 5623640, 2578870, 2295960, 607990, 427060, 18920,----------------------------------------------------------------------------------------------------
4613730, 731960, 4992930, 2192120, 701590, 211870, 135310,----------------------------------------------------------------------------------------------------
1877180, 1045930, 371940, 269550, 161790, 544070, 247120,----------------------------------------------------------------------------------------------------
438280, 2395780, 4153580, 1060510, 157700, 561970, 11620,----------------------------------------------------------------------------------------------------
7382430, 3533550, 4373150, 572530, 987120, 91400, 283370,----------------------------------------------------------------------------------------------------
11189770, 2355060, 2254380, 667170, 602890, 93760, 183760,----------------------------------------------------------------------------------------------------
16267180, 1852670, 941740, 1571730, 389150, 163700, 94220,----------------------------------------------------------------------------------------------------
815820, 2082490, 2456870, 1134940, 305260, 501610, 13560,----------------------------------------------------------------------------------------------------
16302020, 6725130, 4817420, 560290, 928150, 112450, 291020,----------------------------------------------------------------------------------------------------
1280070, 9039330, 546130, 1053840, 342490, 199260, 235950,----------------------------------------------------------------------------------------------------
5515070, 4902590, 585500, 226180, 579450, 286940, 65720,----------------------------------------------------------------------------------------------------
7297410, 716500, 4098640, 355610, 661500, 195800, 126010,----------------------------------------------------------------------------------------------------
7937510, 8512000, 429430, 336040, 968780, 365230, 280650,----------------------------------------------------------------------------------------------------
8936580, 6276290, 825810, 852000, 1218440, 312030, 136020,----------------------------------------------------------------------------------------------------
2714470, 5114390, 291570, 2277690, 656670, 249860, 178560,----------------------------------------------------------------------------------------------------
2778940, 8933810, 2696620, 982600, 840180, 66240, 176370,----------------------------------------------------------------------------------------------------
9995160, 6147820, 321140, 451670, 167750, 539000, 197500,----------------------------------------------------------------------------------------------------
2237230, 8779610, 3405600, 284700, 993710, 470820, 284080,----------------------------------------------------------------------------------------------------
14063140, 4347810, 4432930, 906140, 488200, 556500, 45690,----------------------------------------------------------------------------------------------------
5323820, 6904600, 324110, 1263090, 1162290, 58130, 143530,----------------------------------------------------------------------------------------------------
7056960, 303670, 4553150, 1286270, 796920, 97790, 124190,----------------------------------------------------------------------------------------------------
12405990, 6841030, 4394900, 1633630, 189720, 353930, 117790,----------------------------------------------------------------------------------------------------
14789650, 6950010, 703170, 522850, 821780, 570610, 217750,----------------------------------------------------------------------------------------------------
681970, 9611470, 587120, 2185530, 647050, 213430, 252960,----------------------------------------------------------------------------------------------------
3352090, 7526420, 4899340, 2352740, 77620, 427300, 47960,----------------------------------------------------------------------------------------------------
4083690, 9752900, 3808860, 2360010, 1105260, 463640, 184680,----------------------------------------------------------------------------------------------------
