9582680, 4023410, 271800, 1189780, 353940, 282850, 288660,----------------------------------------------------------------------------------------------------
3905520, 659560, 763270, 2202640, 45570, 83390, 284860,----------------------------------------------------------------------------------------------------
11006490, 4182430, 1114770, 163850, 276140, 38710, 142650,----------------------------------------------------------------------------------------------------
15385260, 7369870, 251090, 2444530, 828880, 166840, 64200,----------------------------------------------------------------------------------------------------
9381490, 656740, 493860, 549490, 983400, 273200, 271530,----------------------------------------------------------------------------------------------------
11027380, 7636670, 2521310, 2308520, 442190, 40820, 21710,----------------------------------------------------------------------------------------------------
8527200, 4803900, 1594440, 1676750, 3720, 436960, 156520,----------------------------------------------------------------------------------------------------
7649110, 9486980, 3104660, 859420, 1103530, 402600, 83990,----------------------------------------------------------------------------------------------------
17170190, 6387760, 4665590, 2441170, 590970, 240810, 49400,----------------------------------------------------------------------------------------------------
11037880, 1166520, 2459410, 1184980, 282560, 512740, 283790,----------------------------------------------------------------------------------------------------
12120160, 4919230, 3777820, 1389620, 999360, 345770, 288770,----------------------------------------------------------------------------------------------------
3782770, 5240910, 1754950, 301210, 1018100, 570610, 52410,----------------------------------------------------------------------------------------------------
16475080, 9064260, 2832190, 760390, 692240, 450610, 139730,----------------------------------------------------------------------------------------------------
16257250, 8355000, 1953230, 619060, 505580, 337610, 185840,----------------------------------------------------------------------------------------------------
16866260, 4331900, 28850, 2193780, 445290, 536370, 233980,----------------------------------------------------------------------------------------------------
2002350, 9051780, 4547690, 989050, 453260, 229930, 175080,----------------------------------------------------------------------------------------------------
11712200, 1583600, 1730800, 199470, 400540, 623420, 165600,----------------------------------------------------------------------------------------------------
13322980, 6161260, 1891670, 1104090, 196450, 339510, 190200,----------------------------------------------------------------------------------------------------
19154580, 3745760, 2377730, 1698180, 444780, 281290, 290600,----------------------------------------------------------------------------------------------------
12771610, 9072310, 379890, 213410, 691880, 521970, 99720,----------------------------------------------------------------------------------------------------
17446660, 3215240, 3531590, 2085250, 514180, 478820, 73170,----------------------------------------------------------------------------------------------------
6044780, 9339250, 2434350, 2080350, 342140, 198360, 87460,----------------------------------------------------------------------------------------------------
10964700, 8391290, 2232890, 1895680, 183460, 370480, 292280,----------------------------------------------------------------------------------------------------
10188120, 2911560, 4435400, 1126430, 59820, 57020, 85290,----------------------------------------------------------------------------------------------------
13809780, 7108790, 3787090, 603620, 772150, 397770, 177880,----------------------------------------------------------------------------------------------------
12731190, 968240, 279200, 309430, 628180, 23160, 73690,----------------------------------------------------------------------------------------------------
12314140, 2604190, 2120930, 940290, 1110580, 51840, 5710,----------------------------------------------------------------------------------------------------
19181120, 682760, 372190, 1629830, 1130620, 40430, 186960,----------------------------------------------------------------------------------------------------
4786120, 8648270, 1503570, 1015120, 464110, 214270, 32980,----------------------------------------------------------------------------------------------------
4835670, 6958250, 1237080, 2132440, 819770, 569560, 231070,----------------------------------------------------------------------------------------------------
5945980, 7255970, 543970, 2396300, 743420, 530430, 269500,----------------------------------------------------------------------------------------------------
12223360, 3423740, 803720, 1320450, 1126140, 138620, 107050,----------------------------------------------------------------------------------------------------
5204620, 5972260, 3263510, 1489780, 734640, 319560, 221870,----------------------------------------------------------------------------------------------------
6216530, 9477870, 182150, 270790, 773110, 385720, 115410,----------------------------------------------------------------------------------------------------
5173340, 2195000, 521610, 954170, 67470, 409220, 14940,----------------------------------------------------------------------------------------------------
