10240020, 3070550, 3287610, 1238770, 349390, 93130, 218910,----------------------------------------------------------------------------------------------------
14097750, 7787070, 538630, 745740, 685660, 550230, 175250,----------------------------------------------------------------------------------------------------
17856040, 9258000, 4678320, 1165140, 1149060, 211820, 176140,----------------------------------------------------------------------------------------------------
15378590, 4346950, 931580, 1195820, 962380, 550790, 95530,----------------------------------------------------------------------------------------------------
18476640, 9987510, 1039620, 1191260, 464110, 319090, 203590,----------------------------------------------------------------------------------------------------
970040, 663630, 3708640, 541260, 764360, 14380, 84980,----------------------------------------------------------------------------------------------------
2529640, 7072800, 1675230, 1756010, 266190, 250800, 1590,----------------------------------------------------------------------------------------------------
6315130, 3048860, 2691220, 2144900, 1246120, 242270, 131500,----------------------------------------------------------------------------------------------------
11459800, 5765480, 4591340, 1281480, 164910, 222770, 207500,----------------------------------------------------------------------------------------------------
19411480, 4107400, 866960, 135500, 253460, 93020, 207560,----------------------------------------------------------------------------------------------------
3311800, 8712830, 4553330, 1653230, 423290, 120770, 238300,----------------------------------------------------------------------------------------------------
4333910, 998020, 1527770, 2299380, 1163740, 56130, 13850,----------------------------------------------------------------------------------------------------
19454720, 8165930, 3023380, 519590, 301840, 232000, 48900,----------------------------------------------------------------------------------------------------
15151640, 6463150, 561900, 2441190, 856180, 560670, 59880,----------------------------------------------------------------------------------------------------
19420750, 2269530, 4382100, 1579290, 963680, 366610, 197850,----------------------------------------------------------------------------------------------------
4599390, 4261670, 2367610, 1719920, 1094170, 428710, 53800,----------------------------------------------------------------------------------------------------
3339160, 6797860, 521160, 2320970, 776620, 9430, 246580,----------------------------------------------------------------------------------------------------
10837370, 3894660, 3939320, 107450, 459410, 303560, 242880,----------------------------------------------------------------------------------------------------
7900140, 2623450, 808130, 2318760, 479480, 440930, 103150,----------------------------------------------------------------------------------------------------
12504650, 469830, 2326790, 1877130, 924500, 157310, 254760,----------------------------------------------------------------------------------------------------
5136920, 8735300, 3211430, 1824410, 392130, 335640, 17050,----------------------------------------------------------------------------------------------------
8920330, 1036570, 2037620, 1616680, 150110, 250240, 227300,----------------------------------------------------------------------------------------------------
4038680, 5295820, 562320, 1857030, 850930, 594930, 152900,----------------------------------------------------------------------------------------------------
8419910, 1132380, 323220, 1251330, 700810, 575540, 220830,----------------------------------------------------------------------------------------------------
16638120, 138170, 673540, 1188840, 331480, 360840, 220980,----------------------------------------------------------------------------------------------------
15356210, 5286680, 4727510, 1134360, 1021610, 473560, 287460,----------------------------------------------------------------------------------------------------
2357010, 4903340, 703830, 2058380, 183630, 558300, 151090,----------------------------------------------------------------------------------------------------
16232120, 6045480, 3386560, 2162400, 283930, 467200, 250610,----------------------------------------------------------------------------------------------------
13142850, 3221050, 588040, 250150, 763820, 605030, 225330,----------------------------------------------------------------------------------------------------
5612390, 4349270, 1697690, 1501130, 728570, 559180, 119360,----------------------------------------------------------------------------------------------------
2341400, 4478310, 1744700, 746240, 123830, 428050, 165020,----------------------------------------------------------------------------------------------------
3994320, 614420, 355270, 1840530, 1040770, 590700, 145570,----------------------------------------------------------------------------------------------------
19135560, 9896870, 2038990, 172660, 1148450, 185980, 191600,----------------------------------------------------------------------------------------------------
14978570, 5481530, 4275750, 1703250, 980890, 533110, 90740,----------------------------------------------------------------------------------------------------
2631840, 304160, 715890, 1177100, 484240, 285470, 118270,----------------------------------------------------------------------------------------------------
16431690, 5040390, 3313960, 1675900, 1023540, 76970, 286630,----------------------------------------------------------------------------------------------------
14181500, 9896260, 4298180, 488840, 1136670, 584780, 77140,----------------------------------------------------------------------------------------------------
14602040, 5431820, 3822380, 955970, 613580, 205000, 61160,----------------------------------------------------------------------------------------------------
18411510, 6404670, 3155780, 1659900, 56000, 479810, 301770,----------------------------------------------------------------------------------------------------
10117650, 3867490, 2174280, 16740, 995930, 204520, 88690,----------------------------------------------------------------------------------------------------
13387320, 5460390, 1345880, 1758970, 777960, 148940, 165240,----------------------------------------------------------------------------------------------------
18360620, 5878830, 2017990, 2348650, 914880, 2370, 21700,----------------------------------------------------------------------------------------------------
19997550, 7572590, 821380, 1270460, 1237070, 467520, 310380,----------------------------------------------------------------------------------------------------
14323480, 1565370, 1595220, 2145860, 756230, 505820, 12190,----------------------------------------------------------------------------------------------------
13440400, 53420, 206610, 79090, 986810, 136130, 15070,----------------------------------------------------------------------------------------------------
14150400, 4558520, 2906380, 668170, 744780, 106500, 213520,----------------------------------------------------------------------------------------------------
5996850, 4270600, 4234390, 2076280, 143420, 37970, 41310,----------------------------------------------------------------------------------------------------
7047220, 5402720, 1126450, 1830600, 1241320, 240120, 286060,----------------------------------------------------------------------------------------------------
16724400, 7374460, 4576020, 1853650, 670070, 382490, 262740,----------------------------------------------------------------------------------------------------
5938900, 8124050, 324190, 20010, 909700, 588420, 128480,----------------------------------------------------------------------------------------------------
3911360, 8708160, 1376410, 151940, 34430, 85350, 278840,----------------------------------------------------------------------------------------------------
8131460, 5060660, 3022590, 1234650, 346370, 599420, 193040,----------------------------------------------------------------------------------------------------
15375870, 4575420, 44460, 1081820, 330510, 359310, 250600,----------------------------------------------------------------------------------------------------
16463140, 9743560, 2330810, 2207350, 187930, 278910, 268650,----------------------------------------------------------------------------------------------------
2660600, 5993170, 3460020, 1224980, 187030, 159560, 120360,----------------------------------------------------------------------------------------------------
16983050, 9166830, 4768730, 2453230, 824640, 110970, 56290,----------------------------------------------------------------------------------------------------
2907890, 9170150, 4107510, 717710, 734600, 306850, 67620,----------------------------------------------------------------------------------------------------
7110, 657830, 3467000, 1826650, 1007850, 457630, 298870,----------------------------------------------------------------------------------------------------
15141790, 9111570, 4166600, 1410010, 828200, 322240, 258450,----------------------------------------------------------------------------------------------------
4060070, 7640410, 3258500, 2179250, 1108750, 513720, 194740,----------------------------------------------------------------------------------------------------
653240, 7377610, 1984090, 1189040, 857210, 94800, 232830,----------------------------------------------------------------------------------------------------
620260, 2406650, 1863040, 2382970, 679960, 98970, 11080,----------------------------------------------------------------------------------------------------
17379900, 6835410, 3506210, 116450, 876320, 415310, 186630,----------------------------------------------------------------------------------------------------
1033830, 163740, 2065550, 1719610, 313760, 198760, 113000,----------------------------------------------------------------------------------------------------
9328920, 801190, 3017160, 427350, 60460, 540230, 231780,----------------------------------------------------------------------------------------------------
8705780, 8250270, 1087290, 955310, 945470, 376150, 37080,----------------------------------------------------------------------------------------------------
12156040, 3599610, 2306420, 2492880, 713360, 345500, 105100,----------------------------------------------------------------------------------------------------
3627730, 1971500, 815230, 1905080, 575280, 442640, 179590,----------------------------------------------------------------------------------------------------
10092010, 4567450, 2547790, 2231060, 383010, 377290, 247580,----------------------------------------------------------------------------------------------------
10298460, 8143260, 2001730, 372950, 677250, 203010, 278510,----------------------------------------------------------------------------------------------------
8333720, 7708030, 1926040, 2112210, 372590, 60790, 116780,----------------------------------------------------------------------------------------------------
14737090, 2857920, 4486050, 658930, 996170, 165120, 196000,----------------------------------------------------------------------------------------------------
3960630, 6492970, 3840440, 1713600, 610870, 301730, 87920,----------------------------------------------------------------------------------------------------
1463370, 9692660, 1233780, 2303040, 146320, 460310, 117620,----------------------------------------------------------------------------------------------------
9941910, 55650, 348730, 1867700, 488450, 408390, 269040,----------------------------------------------------------------------------------------------------
14084700, 9394210, 2903340, 2142130, 28550, 290410, 278810,----------------------------------------------------------------------------------------------------
8460480, 610300, 1504770, 2024070, 458520, 280910, 75090,----------------------------------------------------------------------------------------------------
1667910, 6592100, 2435400, 1593640, 1024100, 614690, 82390,----------------------------------------------------------------------------------------------------
11514730, 4331120, 25080, 738980, 90980, 572750, 269330,----------------------------------------------------------------------------------------------------
2545540, 9636070, 3296550, 250580, 575570, 576950, 256840,----------------------------------------------------------------------------------------------------
3518950, 9311180, 1900520, 735640, 312710, 607160, 289490,----------------------------------------------------------------------------------------------------
13071020, 2559930, 2844130, 539120, 213750, 598150, 212270,----------------------------------------------------------------------------------------------------
1641770, 1128210, 3287280, 1031200, 126480, 25400, 126230,----------------------------------------------------------------------------------------------------
14798560, 9840440, 763440, 891620, 440360, 32000, 220970,----------------------------------------------------------------------------------------------------
13835770, 9422140, 428730, 473450, 516260, 296020, 246310,----------------------------------------------------------------------------------------------------
14386900, 7767640, 2769310, 445570, 482380, 9910, 43760,----------------------------------------------------------------------------------------------------
3726580, 8754110, 1898580, 125200, 546830, 54890, 95830,----------------------------------------------------------------------------------------------------
9066910, 6272210, 792440, 128360, 1187020, 177300, 221720,----------------------------------------------------------------------------------------------------
5336950, 1249220, 3259980, 2030630, 228420, 612970, 191600,----------------------------------------------------------------------------------------------------
8841060, 2519350, 444150, 1399470, 329320, 428100, 5640,----------------------------------------------------------------------------------------------------
4939610, 4343500, 1629160, 983250, 388200, 261560, 286700,----------------------------------------------------------------------------------------------------
17701080, 4923480, 3679820, 1506610, 1132460, 168920, 109820,----------------------------------------------------------------------------------------------------
17296060, 3190700, 2376340, 682760, 52950, 617950, 69290,----------------------------------------------------------------------------------------------------
17851150, 2713370, 88880, 33790, 883780, 93130, 214830,----------------------------------------------------------------------------------------------------
6573620, 6084890, 1384890, 689100, 864980, 124560, 93010,----------------------------------------------------------------------------------------------------
19457820, 4180610, 3016610, 146180, 790650, 293360, 122360,----------------------------------------------------------------------------------------------------
8398070, 5968770, 1833920, 1537940, 545100, 378810, 292860,----------------------------------------------------------------------------------------------------
13429860, 5297900, 837290, 2432560, 1202890, 70510, 173160,----------------------------------------------------------------------------------------------------
19854820, 4102420, 2024390, 1778710, 1097780, 491280, 70710,----------------------------------------------------------------------------------------------------
10515960, 5335940, 1141440, 1493940, 844940, 409320, 236410,----------------------------------------------------------------------------------------------------
9558600, 5214380, 3120770, 228420, 246730, 81790, 8430,----------------------------------------------------------------------------------------------------
19793860, 9767060, 4167840, 2297150, 900240, 130980, 231080,----------------------------------------------------------------------------------------------------
10724120, 2224000, 1083870, 2009740, 486080, 108740, 38600,----------------------------------------------------------------------------------------------------
15312620, 6757330, 2547690, 1664810, 1020710, 624350, 227490,----------------------------------------------------------------------------------------------------
4533790, 9998270, 3946750, 1073330, 705440, 538610, 166410,----------------------------------------------------------------------------------------------------
4438560, 2545440, 3698990, 98650, 530280, 66920, 275870,----------------------------------------------------------------------------------------------------
255430, 7760500, 987020, 1130930, 703110, 104930, 135100,----------------------------------------------------------------------------------------------------
17089530, 8560540, 3409830, 694570, 779430, 581550, 256780,----------------------------------------------------------------------------------------------------
2369320, 2139020, 3703370, 113130, 998960, 26900, 275670,----------------------------------------------------------------------------------------------------
8296880, 9978410, 748240, 1465000, 1091360, 260560, 147450,----------------------------------------------------------------------------------------------------
14759460, 7696080, 1055340, 1237300, 672520, 170550, 210030,----------------------------------------------------------------------------------------------------
13418310, 2451250, 4674410, 1276700, 387880, 425460, 279820,----------------------------------------------------------------------------------------------------
15749170, 517140, 2589220, 2297910, 530660, 504490, 119550,----------------------------------------------------------------------------------------------------
6321970, 2902460, 2287890, 2432920, 663720, 620030, 104710,----------------------------------------------------------------------------------------------------
18504080, 8176940, 3671780, 430050, 1248220, 485440, 19270,----------------------------------------------------------------------------------------------------
18305830, 720, 2217070, 615450, 446140, 122680, 173550,----------------------------------------------------------------------------------------------------
14712050, 7220820, 210280, 659160, 1101160, 135020, 115590,----------------------------------------------------------------------------------------------------
15506060, 3073680, 2818970, 1881050, 19830, 465640, 258110,----------------------------------------------------------------------------------------------------
15447750, 1836120, 4457270, 1477880, 807240, 33600, 111570,----------------------------------------------------------------------------------------------------
2383730, 2955740, 3784210, 237240, 1215910, 515260, 197410,----------------------------------------------------------------------------------------------------
3692130, 6760060, 3476660, 1113640, 420070, 378660, 9590,----------------------------------------------------------------------------------------------------
6475670, 603660, 3341720, 2129180, 882150, 72340, 56100,----------------------------------------------------------------------------------------------------
16662180, 9568830, 1839600, 271340, 644120, 476340, 304340,----------------------------------------------------------------------------------------------------
19021420, 5143080, 2927150, 2199210, 888780, 540950, 285490,----------------------------------------------------------------------------------------------------
5737000, 1041380, 88750, 2222320, 163260, 339230, 15320,----------------------------------------------------------------------------------------------------
7311280, 1101810, 1405840, 1469200, 582430, 37840, 264080,----------------------------------------------------------------------------------------------------
5198050, 6921930, 1556260, 826930, 398370, 523460, 301290,----------------------------------------------------------------------------------------------------
12189210, 5758110, 1001440, 2297590, 547810, 129400, 16700,----------------------------------------------------------------------------------------------------
6309170, 8416530, 4535880, 2380860, 270470, 474030, 280850,----------------------------------------------------------------------------------------------------
17701730, 5157470, 4146600, 1192730, 1083650, 585480, 263720,----------------------------------------------------------------------------------------------------
10025340, 9517120, 1238600, 2385140, 159140, 593180, 41930,----------------------------------------------------------------------------------------------------
8221990, 9158750, 1198410, 1473970, 865410, 82380, 244100,----------------------------------------------------------------------------------------------------
16270910, 1538690, 80150, 1705780, 1122120, 99430, 195480,----------------------------------------------------------------------------------------------------
16167040, 1742180, 3936290, 564360, 1162610, 485470, 271710,----------------------------------------------------------------------------------------------------
3453850, 9697850, 884360, 46900, 636960, 513380, 75890,----------------------------------------------------------------------------------------------------
4315680, 1257150, 2836110, 1811700, 252520, 461710, 66360,----------------------------------------------------------------------------------------------------
16605480, 2710510, 4147430, 2067710, 65960, 460860, 270080,----------------------------------------------------------------------------------------------------
7422590, 3082150, 756330, 691240, 318100, 369170, 28500,----------------------------------------------------------------------------------------------------
17825080, 5538860, 2974940, 1510560, 615490, 145370, 37020,----------------------------------------------------------------------------------------------------
19532000, 3459940, 4505700, 2016650, 834940, 149320, 14360,----------------------------------------------------------------------------------------------------
14140010, 2699210, 1939800, 143520, 354720, 441360, 264280,----------------------------------------------------------------------------------------------------
3821310, 605210, 4760900, 1195480, 1211190, 175370, 149680,----------------------------------------------------------------------------------------------------
16710860, 9921520, 4001930, 1073370, 24990, 13280, 213910,----------------------------------------------------------------------------------------------------
10440400, 8112080, 456380, 1301150, 570290, 153900, 69670,----------------------------------------------------------------------------------------------------
10082860, 5873970, 3521540, 769540, 573880, 244980, 281630,----------------------------------------------------------------------------------------------------
2001110, 7977020, 4724980, 1932490, 11210, 337930, 145960,----------------------------------------------------------------------------------------------------
13896870, 895850, 1066370, 610820, 50020, 249500, 70920,----------------------------------------------------------------------------------------------------
7231510, 4002800, 3457150, 1506620, 268530, 167210, 205290,----------------------------------------------------------------------------------------------------
3865320, 277080, 3035170, 1535050, 936070, 346140, 39560,----------------------------------------------------------------------------------------------------
18529040, 9143390, 1980290, 1196950, 1110330, 300590, 288950,----------------------------------------------------------------------------------------------------
15598230, 5432070, 3500710, 2209070, 303070, 353470, 162230,----------------------------------------------------------------------------------------------------
5870480, 4128470, 3828420, 1518920, 547530, 461260, 108030,----------------------------------------------------------------------------------------------------
8666770, 5916760, 1088320, 1304020, 1143770, 154420, 109970,----------------------------------------------------------------------------------------------------
8948940, 6906480, 3434730, 606300, 513330, 510270, 88850,----------------------------------------------------------------------------------------------------
85010, 27450, 4448350, 116280, 601990, 474290, 6050,----------------------------------------------------------------------------------------------------
670050, 642620, 240040, 165740, 444020, 65380, 72700,----------------------------------------------------------------------------------------------------
13743650, 3293410, 3392710, 238890, 711490, 364040, 110680,----------------------------------------------------------------------------------------------------
5556470, 4304740, 3471040, 1980160, 235930, 244240, 286570,----------------------------------------------------------------------------------------------------
8081590, 1666550, 3514780, 1600290, 431160, 458190, 231130,----------------------------------------------------------------------------------------------------
1827100, 5234500, 2895320, 125600, 32410, 45180, 47860,----------------------------------------------------------------------------------------------------
15057350, 5654630, 4816710, 1013550, 1112530, 386010, 110010,----------------------------------------------------------------------------------------------------
12770450, 1620760, 16760, 1282020, 1101430, 486820, 302110,----------------------------------------------------------------------------------------------------
6190430, 4036490, 3778440, 157360, 265840, 606870, 272080,----------------------------------------------------------------------------------------------------
11982940, 9524660, 4426030, 819900, 331970, 400750, 23660,----------------------------------------------------------------------------------------------------
2616780, 8131380, 375720, 1997410, 224650, 602830, 153820,----------------------------------------------------------------------------------------------------
17126880, 6393950, 956330, 1589340, 1049760, 384470, 209430,----------------------------------------------------------------------------------------------------
12297470, 6252680, 2022850, 1815130, 295580, 513540, 35320,----------------------------------------------------------------------------------------------------
17972130, 9281680, 3573860, 430090, 263650, 182170, 169450,----------------------------------------------------------------------------------------------------
